text,label
동료들은 이번 일 때문에 나를 싫어하게 될 게 틀림없어.,성급한 결론
프로젝트 매니저는 나를 신뢰하지 않을 거야.,성급한 결론
고객은 틀림없이 회식에 나를 부르지 않을 거야.,성급한 결론
매니저는 나를 불성실하다고 생각할 거야.,성급한 결론
사장님은 나를 뒤에서 비웃을 게 틀림없어.,성급한 결론
리더는 나를 존중하지 않을 거야.,성급한 결론
팀장은 회식에 나를 부르지 않을 거야.,성급한 결론
리더는 나를 게으르다고 생각할 거야.,성급한 결론
사장님은 나를 평가 절하할 거야.,성급한 결론
동료들은 나를 무시할 거야.,성급한 결론
사장님은 나를 팀에서 빼고 싶어 할 거야.,성급한 결론
팀장은 내 성과를 가로챌 게 틀림없어.,성급한 결론
매니저는 내 의견을 비웃을 거야.,성급한 결론
부장님은 회의에 나를 부르지 않을 거야.,성급한 결론
사장님은 나를 성가신 존재로 여길 거야.,성급한 결론
팀장은 나를 무책임하다고 생각할 게 틀림없어.,성급한 결론
고객은 나를 팀에서 빼고 싶어 할 거야.,성급한 결론
매니저는 분명 내 능력을 의심할 거야.,성급한 결론
팀장은 내가 하는 일을 싫어할 거야.,성급한 결론
사장님은 나를 인정하지 않을 거야.,성급한 결론
부장님은 분명히 내 성과를 가로챌 거야.,성급한 결론
동료들은 분명히 나를 게으르다고 생각할 거야.,성급한 결론
부장님은 나를 평가 절하할 거야.,성급한 결론
사장님은 내가 이해 못했다고 생각할 거야.,성급한 결론
사장님은 내 능력을 의심할 거야.,성급한 결론
리더는 내가 열심히 하지 않는다고 생각할 게 틀림없어.,성급한 결론
팀장은 나를 허락 없이 밀어낼 거야.,성급한 결론
사장님은 나를 게으르다고 생각할 거야.,성급한 결론
리더는 나에게 화가 날 거야.,성급한 결론
동료들은 나를 팀에서 빼고 싶어 할 거야.,성급한 결론
상사는 나를 치울 생각을 하고 있을 거야.,성급한 결론
다음 개발는 틀림없이 거절당할 거야.,성급한 결론
이번 주 개발는 분명 취소될 거야.,성급한 결론
이 발표는 분명 망할 거야.,성급한 결론
올해 프로젝트는 어긋날 게 틀림없어.,성급한 결론
이 발표는 성공하지 못할 게 틀림없어.,성급한 결론
다음 계약는 분명히 거절당할 거야.,성급한 결론
이번 주 발표는 무너질 게 틀림없어.,성급한 결론
새 업무도 틀림없이 불발될 거야.,성급한 결론
이번 주 계획는 지연될 게 틀림없어.,성급한 결론
다음 개발는 틀림없이 안 통과될 거야.,성급한 결론
이번 주 기획는 틀림없이 좌초될 거야.,성급한 결론
새 기회는 분명히 망할 거야.,성급한 결론
다음 기회는 어긋날 게 틀림없어.,성급한 결론
이번 개발도 분명 취소될 거야.,성급한 결론
이번 분기 보고서도 틀림없이 불발될 거야.,성급한 결론
이번 보고서도 틀림없이 성공하지 못할 거야.,성급한 결론
올해 회의도 분명 엉망이 될 거야.,성급한 결론
이번 회의는 좌초될 게 틀림없어.,성급한 결론
이 기획도 분명 망할 거야.,성급한 결론
올해 발표는 분명히 잘 안 풀릴 거야.,성급한 결론
새 회의는 분명히 불발될 거야.,성급한 결론
이번 발표도 틀림없이 무시될 거야.,성급한 결론
올해 개발는 틀림없이 취소될 거야.,성급한 결론
이번 분기 업무도 틀림없이 잘 안 풀릴 거야.,성급한 결론
새 기획도 분명 무시될 거야.,성급한 결론
이 회의도 틀림없이 안 통과될 거야.,성급한 결론
올해 계획는 실패할 게 틀림없어.,성급한 결론
이번 계획는 취소될 게 틀림없어.,성급한 결론
다음 발표도 틀림없이 산산조각 날 거야.,성급한 결론
이번 계약는 거절당할 게 틀림없어.,성급한 결론
이번 분기 계약는 틀림없이 불발될 거야.,성급한 결론
이 개발는 분명히 성공하지 못할 거야.,성급한 결론
이번 발표도 분명 거절당할 거야.,성급한 결론
이번 분기 기회는 망할 게 틀림없어.,성급한 결론
이번 계획도 분명 어긋날 거야.,성급한 결론
새 보고서도 틀림없이 불발될 거야.,성급한 결론
올해 프로젝트는 잘 안 풀릴 게 틀림없어.,성급한 결론
다음 계약도 틀림없이 어긋날 거야.,성급한 결론
이 기획도 분명 거절당할 거야.,성급한 결론
이번 분기 계획는 무시될 게 틀림없어.,성급한 결론
다음 기회는 분명히 취소될 거야.,성급한 결론
이번 업무도 틀림없이 무시될 거야.,성급한 결론
이번 분기 계약는 분명히 무시될 거야.,성급한 결론
새 기회는 분명 무시될 거야.,성급한 결론
새 계획는 취소될 게 틀림없어.,성급한 결론
이번 계약도 분명 어긋날 거야.,성급한 결론
이번 주 개발도 분명 산산조각 날 거야.,성급한 결론
새 계약는 틀림없이 성공하지 못할 거야.,성급한 결론
이 계획는 틀림없이 잘 안 풀릴 거야.,성급한 결론
새 프로젝트도 틀림없이 엉망이 될 거야.,성급한 결론
이번 프로젝트는 성공하지 못할 게 틀림없어.,성급한 결론
이번 주 기회는 취소될 게 틀림없어.,성급한 결론
이 업무는 지연될 게 틀림없어.,성급한 결론
이 기획는 무시될 게 틀림없어.,성급한 결론
이번 분기 발표는 불발될 게 틀림없어.,성급한 결론
새 기회도 틀림없이 잘 안 풀릴 거야.,성급한 결론
이번 주 계약도 틀림없이 어긋날 거야.,성급한 결론
이번 분기 계약는 불발될 게 틀림없어.,성급한 결론
올해 보고서는 지연될 게 틀림없어.,성급한 결론
다음 기회는 좌초될 게 틀림없어.,성급한 결론
이번 기획는 틀림없이 잘 안 풀릴 거야.,성급한 결론
이번 기회는 산산조각 날 게 틀림없어.,성급한 결론
다음 보고서도 분명 실패할 거야.,성급한 결론
이 기획는 틀림없이 불발될 거야.,성급한 결론
이번 분기 계획는 지연될 게 틀림없어.,성급한 결론
이번 분기 발표는 분명히 거절당할 거야.,성급한 결론
올해 계약는 잘 안 풀릴 게 틀림없어.,성급한 결론
새 기획도 분명 무너질 거야.,성급한 결론
새 기획는 산산조각 날 게 틀림없어.,성급한 결론
다음 프로젝트는 잘 안 풀릴 게 틀림없어.,성급한 결론
이번 분기 계약는 분명히 산산조각 날 거야.,성급한 결론
이 업무는 잘 안 풀릴 게 틀림없어.,성급한 결론
이번 업무도 틀림없이 지연될 거야.,성급한 결론
이번 분기 회의는 성공하지 못할 게 틀림없어.,성급한 결론
이번 주 프로젝트는 안 통과될 게 틀림없어.,성급한 결론
이 계약도 분명 좌초될 거야.,성급한 결론
이번 분기 업무는 엉망이 될 게 틀림없어.,성급한 결론
다음 프로젝트는 분명 성공하지 못할 거야.,성급한 결론
이번 주 업무는 취소될 게 틀림없어.,성급한 결론
이 프로젝트도 틀림없이 실패할 거야.,성급한 결론
이번 기획도 틀림없이 망할 거야.,성급한 결론
이 개발는 좌초될 게 틀림없어.,성급한 결론
이번 프로젝트는 분명 산산조각 날 거야.,성급한 결론
이번 주 보고서는 거절당할 게 틀림없어.,성급한 결론
이번 분기 기회는 잘 안 풀릴 게 틀림없어.,성급한 결론
이번 기획는 안 통과될 게 틀림없어.,성급한 결론
이번 주 개발는 취소될 게 틀림없어.,성급한 결론
이번 주 보고서는 분명히 안 통과될 거야.,성급한 결론
이번 분기 기회도 분명 불발될 거야.,성급한 결론
새 계획는 분명히 산산조각 날 거야.,성급한 결론
다음 기획는 좌초될 게 틀림없어.,성급한 결론
올해 계약는 불발될 게 틀림없어.,성급한 결론
이번 보고서도 분명 불발될 거야.,성급한 결론
이번 계획는 무너질 게 틀림없어.,성급한 결론
이 계약는 분명히 무시될 거야.,성급한 결론
새 기획도 분명 망할 거야.,성급한 결론
이번 업무는 불발될 게 틀림없어.,성급한 결론
이번 분기 발표는 취소될 게 틀림없어.,성급한 결론
이 프로젝트는 무시될 게 틀림없어.,성급한 결론
이번 주 보고서도 틀림없이 성공하지 못할 거야.,성급한 결론
새 계약도 틀림없이 무시될 거야.,성급한 결론
이번 회의는 잘 안 풀릴 게 틀림없어.,성급한 결론
이 개발도 틀림없이 산산조각 날 거야.,성급한 결론
올해 발표도 틀림없이 무시될 거야.,성급한 결론
이번 주 프로젝트는 분명히 지연될 거야.,성급한 결론
다음 보고서는 분명 취소될 거야.,성급한 결론
이 개발는 지연될 게 틀림없어.,성급한 결론
이번 업무도 분명 불발될 거야.,성급한 결론
이번 분기 보고서는 좌초될 게 틀림없어.,성급한 결론
올해 보고서도 틀림없이 성공하지 못할 거야.,성급한 결론
올해 개발는 틀림없이 산산조각 날 거야.,성급한 결론
이 프로젝트는 실패할 게 틀림없어.,성급한 결론
이번 기획는 무너질 게 틀림없어.,성급한 결론
올해 보고서는 분명 성공하지 못할 거야.,성급한 결론
새 기회는 무시될 게 틀림없어.,성급한 결론
이번 기획는 틀림없이 불발될 거야.,성급한 결론
이번 분기 업무도 분명 거절당할 거야.,성급한 결론
올해 계획는 거절당할 게 틀림없어.,성급한 결론
이 프로젝트는 어긋날 게 틀림없어.,성급한 결론
다음 발표는 분명 안 통과될 거야.,성급한 결론
학과장님은 나를 낙제시키려 할 거야.,성급한 결론
학과장님은 틀림없이 나를 불성실하다고 생각할 거야.,성급한 결론
강사님은 나를 학과에서 내보내고 싶어 할 거야.,성급한 결론
지도교수님은 나를 방해 요소라고 생각할 거야.,성급한 결론
교수님은 내 질문을 어리석다고 느낄 거야.,성급한 결론
강사님은 나를 조별 과제에서 빼고 싶어 할 게 틀림없어.,성급한 결론
학과장님은 틀림없이 나를 다시 선택하지 않을 거야.,성급한 결론
담당 교수님은 나를 낙제시키려 할 거야.,성급한 결론
선생님은 분명 나를 다시 선택하지 않을 거야.,성급한 결론
동기들은 내 논문을 거절할 거야.,성급한 결론
선생님은 분명히 내 질문을 어리석다고 느낄 거야.,성급한 결론
교수님은 나를 수업에서 쫓아내고 싶어 할 거야.,성급한 결론
선생님은 내 실습을 낮게 평가할 거야.,성급한 결론
동기들은 나를 과소평가할 거야.,성급한 결론
학과장님은 나를 복도에서 피할 거야.,성급한 결론
학과장님은 나를 다시 강의에 부르지 않을 게 틀림없어.,성급한 결론
강사님은 나를 불필요하다고 여길 거야.,성급한 결론
교수님은 틀림없이 나를 진지하지 않다고 생각할 거야.,성급한 결론
학과장님은 내 발표를 최악으로 평가할 거야.,성급한 결론
강사님은 나를 진지하지 않다고 생각할 거야.,성급한 결론
강사님은 틀림없이 나를 치울 계획을 세울 거야.,성급한 결론
강사님은 나에게 화가 날 거야.,성급한 결론
교수님은 분명 내 의견을 대수롭지 않게 여길 거야.,성급한 결론
학과장님은 나를 대충한다고 느낄 거야.,성급한 결론
담당 교수님은 틀림없이 나를 과소평가할 거야.,성급한 결론
담당 교수님은 틀림없이 나를 조별 과제에서 빼고 싶어 할 거야.,성급한 결론
선생님은 내 발표를 최악으로 평가할 거야.,성급한 결론
학과장님은 나를 배려하지 않을 게 틀림없어.,성급한 결론
조교는 나를 눈엣가시로 볼 거야.,성급한 결론
강사님은 나를 빼고 평가할 게 틀림없어.,성급한 결론
조교는 분명 나를 수업에서 쫓아내고 싶어 할 거야.,성급한 결론
강사님은 나를 노력하지 않는 사람으로 볼 거야.,성급한 결론
지도교수님은 내 실습을 낮게 평가할 게 틀림없어.,성급한 결론
조교는 나를 들러리로 볼 거야.,성급한 결론
지도교수님은 나에게 화가 날 게 틀림없어.,성급한 결론
동기들은 나에게 화가 날 게 틀림없어.,성급한 결론
지도교수님은 틀림없이 나를 무시할 거야.,성급한 결론
담당 교수님은 나를 진지하지 않다고 생각할 거야.,성급한 결론
담당 교수님은 내가 이해 못했다고 생각할 거야.,성급한 결론
선생님은 틀림없이 나를 장학금에서 제외할 거야.,성급한 결론
학과장님은 분명히 내 성적을 낮게 줄 거야.,성급한 결론
선생님은 틀림없이 나를 복도에서 피할 거야.,성급한 결론
지도교수님은 나를 낙제시키려 할 거야.,성급한 결론
강사님은 분명 나를 무시할 거야.,성급한 결론
교수님은 나를 학과에서 내보내고 싶어 할 거야.,성급한 결론
학과장님은 분명 내가 실험을 망쳤다고 생각할 거야.,성급한 결론
강사님은 분명히 나를 눈엣가시로 볼 거야.,성급한 결론
조교는 나를 무능하다고 여길 거야.,성급한 결론
지도교수님은 분명 내 논문을 거절할 거야.,성급한 결론
학과장님은 내가 이해 못했다고 생각할 거야.,성급한 결론
조교는 나를 무시할 거야.,성급한 결론
선생님은 내가 이해 못했다고 생각할 거야.,성급한 결론
선생님은 나를 눈엣가시로 볼 거야.,성급한 결론
학과장님은 내 리포트를 비웃을 거야.,성급한 결론
교수님은 나를 수업 참여자로 인정하지 않을 게 틀림없어.,성급한 결론
담당 교수님은 나를 무능하다고 여길 거야.,성급한 결론
교수님은 나를 노력하지 않는 사람으로 볼 거야.,성급한 결론
선생님은 분명 나를 수업 참여자로 인정하지 않을 거야.,성급한 결론
지도교수님은 분명 나를 방해물로 느낄 거야.,성급한 결론
동기들은 나를 배려하지 않을 게 틀림없어.,성급한 결론
조교는 나를 노력하지 않는 사람으로 볼 거야.,성급한 결론
강사님은 나를 배려하지 않을 거야.,성급한 결론
지도교수님은 틀림없이 내가 실험을 망쳤다고 생각할 거야.,성급한 결론
강사님은 나를 복도에서 피할 거야.,성급한 결론
선생님은 나를 들러리로 볼 거야.,성급한 결론
교수님은 나를 대충한다고 느낄 거야.,성급한 결론
동기들은 나를 학과에서 내보내고 싶어 할 거야.,성급한 결론
담당 교수님은 분명히 나를 치울 계획을 세울 거야.,성급한 결론
동기들은 나를 치울 계획을 세울 게 틀림없어.,성급한 결론
조교는 틀림없이 내 과제를 싫어할 거야.,성급한 결론
담당 교수님은 나를 복도에서 피할 거야.,성급한 결론
조교는 나를 학과에서 내보내고 싶어 할 거야.,성급한 결론
조교는 나를 준비 안 했다고 생각할 거야.,성급한 결론
담당 교수님은 나를 수업 참여자로 인정하지 않을 게 틀림없어.,성급한 결론
학과장님은 나를 빼고 평가할 거야.,성급한 결론
조교는 나를 빼고 평가할 거야.,성급한 결론
강사님은 나를 대충한다고 느낄 거야.,성급한 결론
학과장님은 나를 방해 요소라고 생각할 게 틀림없어.,성급한 결론
담당 교수님은 나를 방해 요소라고 생각할 거야.,성급한 결론
학과장님은 나를 수업에서 쫓아내고 싶어 할 게 틀림없어.,성급한 결론
조교는 나를 모자란 학생으로 생각할 게 틀림없어.,성급한 결론
동기들은 틀림없이 나를 뒤에서 비웃을 거야.,성급한 결론
강사님은 분명히 내 과제를 싫어할 거야.,성급한 결론
학과장님은 나를 무시할 거야.,성급한 결론
선생님은 나를 준비 안 했다고 생각할 거야.,성급한 결론
조교는 분명 내 성적을 낮게 줄 거야.,성급한 결론
담당 교수님은 나를 대충한다고 느낄 게 틀림없어.,성급한 결론
교수님은 분명 내가 이해 못했다고 생각할 거야.,성급한 결론
학과장님은 나를 학과에서 내보내고 싶어 할 게 틀림없어.,성급한 결론
지도교수님은 나를 복도에서 피할 거야.,성급한 결론
선생님은 분명 나를 무시할 거야.,성급한 결론
교수님은 나를 시험에 떨어뜨릴 게 틀림없어.,성급한 결론
조교는 내가 실험을 망쳤다고 생각할 거야.,성급한 결론
지도교수님은 나를 장학금에서 제외할 게 틀림없어.,성급한 결론
동기들은 나를 방해물로 느낄 거야.,성급한 결론
동기들은 나를 진지하지 않다고 생각할 거야.,성급한 결론
강사님은 내가 이해 못했다고 생각할 거야.,성급한 결론
조교는 분명히 내 발표를 최악으로 평가할 거야.,성급한 결론
학과장님은 나를 방해물로 느낄 거야.,성급한 결론
지도교수님은 틀림없이 나를 빼고 평가할 거야.,성급한 결론
지도교수님은 나를 시험에 떨어뜨릴 거야.,성급한 결론
동기들은 나를 불성실하다고 생각할 게 틀림없어.,성급한 결론
동기들은 틀림없이 나를 모자란 학생으로 생각할 거야.,성급한 결론
학과장님은 나를 준비 안 했다고 생각할 거야.,성급한 결론
교수님은 나를 모자란 학생으로 생각할 거야.,성급한 결론
강사님은 분명 나를 준비 안 했다고 생각할 거야.,성급한 결론
담당 교수님은 나에게 화가 날 게 틀림없어.,성급한 결론
교수님은 나를 들러리로 볼 거야.,성급한 결론
조교는 나를 방해물로 느낄 게 틀림없어.,성급한 결론
선생님은 내 의견을 대수롭지 않게 여길 거야.,성급한 결론
선생님은 나를 다시 강의에 부르지 않을 거야.,성급한 결론
동기들은 틀림없이 나를 들러리로 볼 거야.,성급한 결론
동기들은 나를 집중력 없다고 생각할 게 틀림없어.,성급한 결론
조교는 나를 불필요하다고 여길 거야.,성급한 결론
선생님은 내 연구를 가치 없다고 생각할 거야.,성급한 결론
학과장님은 나를 수업 참여자로 인정하지 않을 거야.,성급한 결론
선생님은 틀림없이 나를 불성실하다고 생각할 거야.,성급한 결론
교수님은 나를 다시 강의에 부르지 않을 게 틀림없어.,성급한 결론
학과장님은 나를 불필요하다고 여길 거야.,성급한 결론
동기들은 나를 시험에 떨어뜨릴 게 틀림없어.,성급한 결론
이번 과제 졸업는 분명 망할 거야.,성급한 결론
이번 시험 졸업도 틀림없이 망할 거야.,성급한 결론
이번 과제 실습는 분명히 취소될 거야.,성급한 결론
이번 시험 학기도 분명 불합격할 거야.,성급한 결론
이번 시험 성적는 거절당할 게 틀림없어.,성급한 결론
이번 과제 성적는 뒤집힐 게 틀림없어.,성급한 결론
새 졸업는 틀림없이 통과 못 할 거야.,성급한 결론
이번 과제 논문도 분명 통과 못 할 거야.,성급한 결론
이 발표는 허가되지 않을 게 틀림없어.,성급한 결론
이번 과제 학기는 분명 지연될 거야.,성급한 결론
이 시험도 분명 뒤집힐 거야.,성급한 결론
이 논문도 분명 취소될 거야.,성급한 결론
이번 논문는 분명히 실패할 거야.,성급한 결론
새 보고서도 분명 떨어질 거야.,성급한 결론
새 실습도 틀림없이 망할 거야.,성급한 결론
이번 학기는 분명 거절당할 거야.,성급한 결론
이번 학기 보고서는 분명 못 받을 거야.,성급한 결론
이번 학기 학기는 미끄러질 게 틀림없어.,성급한 결론
이 학기는 분명히 안 될 거야.,성급한 결론
새 보고서는 떨어질 게 틀림없어.,성급한 결론
이번 학기 장학금는 통과 못 할 게 틀림없어.,성급한 결론
이번 프레젠테이션는 안 될 게 틀림없어.,성급한 결론
새 학기는 떨어질 게 틀림없어.,성급한 결론
이번 과제 과제는 분명히 낮을 거야.,성급한 결론
이번 학기도 틀림없이 지연될 거야.,성급한 결론
이 성적도 틀림없이 통과 못 할 거야.,성급한 결론
이번 시험 과제도 틀림없이 지연될 거야.,성급한 결론
새 학기는 분명히 안 될 거야.,성급한 결론
새 실습는 분명 허가되지 않을 거야.,성급한 결론
새 장학금는 뒤집힐 게 틀림없어.,성급한 결론
이번 조별 과제는 떨어질 게 틀림없어.,성급한 결론
이번 과제 조별 과제도 분명 뒤집힐 거야.,성급한 결론
다음 졸업는 틀림없이 취소될 거야.,성급한 결론
이번 시험 실습도 틀림없이 낮을 거야.,성급한 결론
이 학기도 분명 못 받을 거야.,성급한 결론
이번 성적는 분명 미끄러질 거야.,성급한 결론
이번 시험 과제도 분명 지연될 거야.,성급한 결론
이번 시험는 미끄러질 게 틀림없어.,성급한 결론
이 프레젠테이션는 틀림없이 취소될 거야.,성급한 결론
이번 조별 과제는 통과 못 할 게 틀림없어.,성급한 결론
이번 학기 장학금도 분명 불합격할 거야.,성급한 결론
이번 발표는 끝날 게 틀림없어.,성급한 결론
다음 과제는 틀림없이 떨어질 거야.,성급한 결론
이 성적는 취소될 게 틀림없어.,성급한 결론
이번 과제 학기는 허가되지 않을 게 틀림없어.,성급한 결론
다음 졸업도 틀림없이 거절당할 거야.,성급한 결론
이번 과제 과제는 취소될 게 틀림없어.,성급한 결론
이번 과제 학기는 통과 못 할 게 틀림없어.,성급한 결론
이번 학기 장학금도 틀림없이 끝날 거야.,성급한 결론
이번 장학금는 분명히 허가되지 않을 거야.,성급한 결론
이 프레젠테이션는 분명 뒤집힐 거야.,성급한 결론
이번 학기 시험는 분명히 끝날 거야.,성급한 결론
이번 과제 논문는 틀림없이 떨어질 거야.,성급한 결론
다음 성적는 분명히 못 받을 거야.,성급한 결론
이 성적도 분명 취소될 거야.,성급한 결론
이번 성적는 분명히 미끄러질 거야.,성급한 결론
이번 학기 과제도 분명 취소될 거야.,성급한 결론
이번 과제 졸업는 틀림없이 실패할 거야.,성급한 결론
이번 성적는 미끄러질 게 틀림없어.,성급한 결론
이번 과제 실습도 분명 허가되지 않을 거야.,성급한 결론
이 학기는 분명히 끝날 거야.,성급한 결론
이번 학기 조별 과제도 틀림없이 불합격할 거야.,성급한 결론
이번 학기 논문는 통과 못 할 게 틀림없어.,성급한 결론
이 학기는 불합격할 게 틀림없어.,성급한 결론
이번 학기도 틀림없이 실패할 거야.,성급한 결론
다음 보고서는 낮을 게 틀림없어.,성급한 결론
다음 과제는 분명히 거절당할 거야.,성급한 결론
이번 학기 졸업는 분명히 떨어질 거야.,성급한 결론
이번 학기 장학금는 뒤집힐 게 틀림없어.,성급한 결론
이번 학기 실습는 분명 지연될 거야.,성급한 결론
이 프레젠테이션는 분명 거절당할 거야.,성급한 결론
다음 성적는 틀림없이 떨어질 거야.,성급한 결론
이번 시험 실습는 망할 게 틀림없어.,성급한 결론
이번 과제 프레젠테이션도 틀림없이 떨어질 거야.,성급한 결론
이번 시험 졸업는 안 될 게 틀림없어.,성급한 결론
다음 조별 과제는 분명히 안 될 거야.,성급한 결론
이 시험는 틀림없이 못 받을 거야.,성급한 결론
이번 학기는 틀림없이 미끄러질 거야.,성급한 결론
이 과제도 분명 지연될 거야.,성급한 결론
이번 시험 프레젠테이션도 틀림없이 못 받을 거야.,성급한 결론
이번 시험 실습는 분명 통과 못 할 거야.,성급한 결론
다음 프레젠테이션는 분명히 통과 못 할 거야.,성급한 결론
이번 시험 졸업는 분명 안 될 거야.,성급한 결론
이번 학기 조별 과제는 분명히 못 받을 거야.,성급한 결론
이번 시험 프레젠테이션도 틀림없이 실패할 거야.,성급한 결론
다음 졸업는 통과 못 할 게 틀림없어.,성급한 결론
이 실습는 분명 미끄러질 거야.,성급한 결론
새 과제는 뒤집힐 게 틀림없어.,성급한 결론
이번 시험 발표도 틀림없이 낮을 거야.,성급한 결론
이번 발표는 취소될 게 틀림없어.,성급한 결론
이번 조별 과제는 뒤집힐 게 틀림없어.,성급한 결론
