text,label
이번에도 프레젠테이션에서 질문을 못 받았으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번 회의도 지각했으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 야근을 못 했으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 프로젝트 일정이 길어졌으니 언제나 이런 결과만 나올 거야.,과잉일반화
이번에도 회의 일정이 겹쳤으니 이제 항상 이런 식일 거야.,과잉일반화
또 고객이 불만을 제기했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 사소한 실수를 했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 보고서에 실수했으니 매번 이런 결과가 이어질 거야.,과잉일반화
이번에도 메신저 답장이 늦었으니 어차피 나아질 리 없겠지.,과잉일반화
또 회식에서 말이 없었으니 어차피 나아질 리 없겠지.,과잉일반화
이번에도 프로젝트 일정이 길어졌으니 또 이런 일이 반복될 거야.,과잉일반화
또 상사와 회의 시간이 길었으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번에도 메일에 오타가 있었으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번에도 타 부서와 협력이 안 됐으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번에도 타 부서와 협력이 안 됐으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 고객이 불만을 제기했으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
지난번 프로젝트도 실패했으니 이제 항상 이런 식일 거야.,과잉일반화
또 중요한 메일을 놓쳤으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
또 중요한 메일을 놓쳤으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 자료를 잃어버렸으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
또 보고서에 실수했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 야근하다 지쳤으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번 회의도 지각했으니 또 이런 일이 반복될 거야.,과잉일반화
또 업무 목표를 놓쳤으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 발표에서 긴장했으니 이제 항상 이런 식일 거야.,과잉일반화
또 중요한 메일을 놓쳤으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 야근을 피했으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번에도 고객 응대가 서툴렀으니 어차피 반복되는 거겠지.,과잉일반화
또 보고서에 실수했으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 프레젠테이션에서 질문을 못 받았으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 업무 보고가 길어졌으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 상사가 표정을 찌푸렸으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 타 부서와 협력이 안 됐으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
또 선배에게 의존했으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 야근하다 지쳤으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 결과가 안 좋았으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
또 서류를 제대로 정리 못했으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 자료를 잃어버렸으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 일정 변경이 생겼으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번 프로젝트도 마감이 늦었으니 언제나 이런 결과만 나올 거야.,과잉일반화
또 보고서에 실수했으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 목표 매출을 달성 못했으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 고객과 오해가 생겼으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 고객과 오해가 생겼으니 매번 이런 결과가 이어질 거야.,과잉일반화
또 업무 일정이 밀렸으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 준비한 자료가 부족했으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
또 업무 목표를 놓쳤으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 서류를 제대로 정리 못했으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번에도 팀원에게 도움을 청했으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
또 업무 목표를 놓쳤으니 매번 이런 결과가 이어질 거야.,과잉일반화
이번에도 서류를 늦게 냈으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 동료보다 성과가 낮았으니 매번 이런 결과가 이어질 거야.,과잉일반화
이번에도 업무 보고가 길어졌으니 어차피 반복되는 거겠지.,과잉일반화
또 상사에게 지적당했으니 어차피 나아질 리 없겠지.,과잉일반화
이번 회의도 지각했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 업무 이메일을 제때 못 보냈으니 어차피 나아질 리 없겠지.,과잉일반화
어제 상사에게 혼났으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번 프로젝트도 마감이 늦었으니 매번 이런 결과가 이어질 거야.,과잉일반화
이번에도 서류를 늦게 냈으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 팀원에게 도움을 청했으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 고객 응대가 서툴렀으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
또 회식에서 말이 없었으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 서류를 제대로 정리 못했으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번에도 회의 자료를 잘못 준비했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 업무 일정이 밀렸으니 또 이런 일이 반복될 거야.,과잉일반화
또 업무 일정이 밀렸으니 매번 이런 결과가 이어질 거야.,과잉일반화
지난번 프로젝트도 실패했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 자료를 잃어버렸으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 야근하다 지쳤으니 언제나 이런 결과만 나올 거야.,과잉일반화
이번 회의도 지각했으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 일정 변경이 생겼으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 고객과 오해가 생겼으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
또 업무 이메일을 제때 못 보냈으니 매번 이런 결과가 이어질 거야.,과잉일반화
이번에도 야근을 못 했으니 어차피 반복되는 거겠지.,과잉일반화
또 회식에서 말이 없었으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
또 선배에게 의존했으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 프레젠테이션에서 질문을 못 받았으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
또 업무 일정이 밀렸으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 자료를 잃어버렸으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 프로젝트 일정이 길어졌으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
또 중요한 메일을 놓쳤으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 팀장이 화를 냈으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
또 상사에게 지적당했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 야근을 피했으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 팀원들과 소통이 안 됐으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 업무 보고가 길어졌으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 메신저 답장이 늦었으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번에도 사소한 오류를 못 봤으니 이제 항상 이런 식일 거야.,과잉일반화
또 회의에서 아무 말도 못했으니 어차피 나아질 리 없겠지.,과잉일반화
또 상사가 표정을 찌푸렸으니 이제 항상 이런 식일 거야.,과잉일반화
또 회의록을 늦게 정리했으니 이제 항상 이런 식일 거야.,과잉일반화
또 회식에서 말이 없었으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 지시를 잘못 이해했으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 결과가 안 좋았으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 신입을 제대로 지도 못했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
지난번 프로젝트도 실패했으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 연봉 협상이 잘 안됐으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 회의 자료를 잘못 준비했으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
또 상사가 표정을 찌푸렸으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 일정 변경이 생겼으니 어차피 나아질 리 없겠지.,과잉일반화
이번에도 발표에서 긴장했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 사소한 실수를 했으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 팀원에게 도움을 청했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 서류를 늦게 냈으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 야근하다 지쳤으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
또 선배에게 의존했으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번에도 일정 변경이 생겼으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 자료를 잃어버렸으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 서류를 제대로 정리 못했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
어제 상사에게 혼났으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 고객과 오해가 생겼으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 지시를 잘못 이해했으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 결과가 안 좋았으니 어차피 반복되는 거겠지.,과잉일반화
또 회의에서 아무 말도 못했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 승진을 놓쳤으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 승진을 놓쳤으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번에도 메신저 답장이 늦었으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 사소한 오류를 못 봤으니 매번 이런 결과가 이어질 거야.,과잉일반화
또 동료보다 성과가 낮았으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
또 사소한 실수를 했으니 앞으로도 좋은 일은 없겠지.,과잉일반화
또 선배에게 의존했으니 매번 이런 결과가 이어질 거야.,과잉일반화
이번에도 내 의견이 반영되지 않았으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 연봉 협상이 잘 안됐으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 타 부서와 협력이 안 됐으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
또 상사가 표정을 찌푸렸으니 언제나 이런 결과만 나올 거야.,과잉일반화
이번에도 신입을 제대로 지도 못했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 서류를 늦게 냈으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 상사가 표정을 찌푸렸으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 결과가 안 좋았으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
또 서류를 제대로 정리 못했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 상사와 회의 시간이 길었으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 연봉 협상이 잘 안됐으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 메신저 답장이 늦었으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 일정 변경이 생겼으니 앞으로도 좋은 일은 없겠지.,과잉일반화
또 동료보다 성과가 낮았으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 사소한 오류를 못 봤으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
또 동료보다 성과가 낮았으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 고객 응대가 서툴렀으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 메일에 오타가 있었으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 야근을 피했으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 타 부서와 협력이 안 됐으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 팀장이 화를 냈으니 어차피 나아질 리 없겠지.,과잉일반화
또 보고서에 실수했으니 앞으로도 좋은 일은 없겠지.,과잉일반화
또 서류를 제대로 정리 못했으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 팀원에게 도움을 청했으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 팀원에게 도움을 청했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 서류를 제대로 정리 못했으니 이제 항상 이런 식일 거야.,과잉일반화
또 자료 공유를 깜빡했으니 어차피 반복되는 거겠지.,과잉일반화
또 업무 목표를 놓쳤으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
또 자료 공유를 깜빡했으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
또 자료 공유를 깜빡했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
지난번 프로젝트도 실패했으니 어차피 반복되는 거겠지.,과잉일반화
또 중요한 메일을 놓쳤으니 앞으로도 좋은 일은 없겠지.,과잉일반화
또 사소한 실수를 했으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
또 업무 일정이 밀렸으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 사소한 오류를 못 봤으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번 프로젝트도 마감이 늦었으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 메일에 오타가 있었으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 타 부서와 협력이 안 됐으니 언제나 이런 결과만 나올 거야.,과잉일반화
이번에도 결과가 안 좋았으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번에도 목표 매출을 달성 못했으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 업무 보고가 길어졌으니 또 이런 일이 반복될 거야.,과잉일반화
이번에도 팀원에게 도움을 청했으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 서류를 늦게 냈으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 발표에서 긴장했으니 언제나 이런 결과만 나올 거야.,과잉일반화
이번에도 결과가 안 좋았으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
이번에도 신입을 제대로 지도 못했으니 앞으로도 계속 이런 실수를 할 거야.,과잉일반화
이번에도 업무 보고가 길어졌으니 매번 이런 결과가 이어질 거야.,과잉일반화
또 업무 목표를 놓쳤으니 또 이런 일이 반복될 거야.,과잉일반화
또 상사가 표정을 찌푸렸으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 회의 자료를 잘못 준비했으니 이제 항상 이런 식일 거야.,과잉일반화
이번에도 서류를 늦게 냈으니 앞으로도 매번 이렇게 될 거야.,과잉일반화
또 상사에게 지적당했으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 야근을 못 했으니 계속 이런 상황만 반복될 것 같아.,과잉일반화
이번에도 야근하다 지쳤으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
또 자료 공유를 깜빡했으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
또 상사와 회의 시간이 길었으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
또 중요한 메일을 놓쳤으니 결국 이렇게만 흘러갈 것 같아.,과잉일반화
이번 프로젝트도 마감이 늦었으니 앞으로도 좋은 일은 없겠지.,과잉일반화
또 업무 일정이 밀렸으니 앞으로도 좋은 일은 없겠지.,과잉일반화
이번에도 연봉 협상이 잘 안됐으니 항상 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 상사가 표정을 찌푸렸으니 계속 실패만 할 거라는 생각이 들어.,과잉일반화
이번에도 승진을 놓쳤으니 어차피 나아질 리 없겠지.,과잉일반화
이번에도 야근하다 지쳤으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 일정 변경이 생겼으니 언제나 이런 결과만 나올 거야.,과잉일반화
또 회의록을 늦게 정리했으니 이번에도 그랬으니 계속 그럴 거야.,과잉일반화
이번에도 업무 보고가 길어졌으니 다음에도 분명히 똑같이 될 거야.,과잉일반화
이번에도 준비한 자료가 부족했으니 언제나 이런 결과만 나올 거야.,과잉일반화
또 사소한 실수를 했으니 또 이런 일이 반복될 거야.,과잉일반화
또 회식에서 말이 없었으니 어차피 반복되는 거겠지.,과잉일반화
이번에도 강의에서 졸았으니 앞으로도 항상 이런 결과만 나올 거야.,과잉일반화
이번에도 동기들보다 느렸으니 계속 이런 일만 반복될 거라고 느껴.,과잉일반화
또 수업에 빠졌으니 앞으로도 매번 뒤처질 것 같아.,과잉일반화
또 리포트에 오타가 있었으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
이번에도 교수님이 칭찬하지 않았으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
이번에도 만점을 놓쳤으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
이번에도 학과에서 순위가 떨어졌으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 불합격 통보를 받았으니 또 이런 상황이 반복될 거야.,과잉일반화
또 과제를 빼먹었으니 다음에도 분명히 실패할 거야.,과잉일반화
또 연구 아이디어가 비판받았으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
이번에도 강의에서 졸았으니 항상 이럴 테니 포기해야 할까.,과잉일반화
또 모르는 문제가 나왔으니 항상 이럴 테니 포기해야 할까.,과잉일반화
이번에도 과제 점수가 낮았으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
또 논문이 수정 요청을 받았으니 또 이런 상황이 반복될 거야.,과잉일반화
또 과제를 빼먹었으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
또 과제 파일을 업로드하지 못했으니 다음에도 분명히 실패할 거야.,과잉일반화
또 수업에서 질문을 틀렸으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
또 모의고사 결과가 나빴으니 앞으로도 매번 뒤처질 것 같아.,과잉일반화
이번에도 도서관에 못 갔으니 어차피 노력해도 달라질 게 없겠지.,과잉일반화
이번에도 과제를 출력하지 못했으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
이번에도 학업 계획이 틀어졌으니 앞으로도 매번 뒤처질 것 같아.,과잉일반화
이번에도 독후감을 늦게 냈으니 어차피 노력해도 달라질 게 없겠지.,과잉일반화
이번에도 교수님이 칭찬하지 않았으니 항상 이럴 테니 포기해야 할까.,과잉일반화
이번에도 참고자료를 못 찾았으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
이번에도 실험 데이터를 잃어버렸으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 학점이 떨어졌으니 계속 이런 일만 반복될 거라고 느껴.,과잉일반화
또 예습을 안 했으니 앞으로도 매번 뒤처질 것 같아.,과잉일반화
또 토론에서 말을 더듬었으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 불합격 통보를 받았으니 어차피 노력해도 달라질 게 없겠지.,과잉일반화
이번에도 실험 데이터를 잃어버렸으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
또 과제를 빼먹었으니 앞으로도 계속 이런 성적만 나올 것 같아.,과잉일반화
이번에도 교수님 질문에 답을 못했으니 또 이런 상황이 반복될 거야.,과잉일반화
이번에도 졸업 논문에 오류가 있었으니 앞으로도 항상 이런 결과만 나올 거야.,과잉일반화
이번에도 학과에서 순위가 떨어졌으니 또 이런 상황이 반복될 거야.,과잉일반화
이번에도 보고서를 잘못 작성했으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 과제 파일을 업로드하지 못했으니 항상 이럴 테니 포기해야 할까.,과잉일반화
또 발표 자료가 부실했으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
또 모르는 문제가 나왔으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
또 불합격 통보를 받았으니 다음에도 분명히 실패할 거야.,과잉일반화
또 리포트에 오타가 있었으니 어차피 노력해도 달라질 게 없겠지.,과잉일반화
또 토론에서 말을 더듬었으니 항상 이럴 테니 포기해야 할까.,과잉일반화
또 예습을 안 했으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
이번에도 과제를 출력하지 못했으니 다음에도 분명히 실패할 거야.,과잉일반화
또 수업에 빠졌으니 언제나 같은 패턴일 거야.,과잉일반화
이번에도 실험 데이터를 잃어버렸으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
또 예습을 안 했으니 계속 이런 일만 반복될 거라고 느껴.,과잉일반화
또 모의고사 결과가 나빴으니 어차피 노력해도 달라질 게 없겠지.,과잉일반화
또 영어 발표에서 발음이 안 좋았으니 어차피 좋은 성적은 받을 수 없겠지.,과잉일반화
이번에도 동아리 활동에 참여 못 했으니 앞으로도 항상 이런 결과만 나올 거야.,과잉일반화
또 과제를 빼먹었으니 어차피 노력해도 달라질 게 없겠지.,과잉일반화
또 수업에 빠졌으니 계속 이런 일만 반복될 거라고 느껴.,과잉일반화
또 예습을 안 했으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
이번에도 졸업 논문에 오류가 있었으니 다음에도 분명히 실패할 거야.,과잉일반화
이번에도 필기를 놓쳤으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
또 모르는 문제가 나왔으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
또 토론에서 말을 더듬었으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
이번에도 학점이 떨어졌으니 계속 실망만 하게 될 것 같아.,과잉일반화
이번에도 교수님이 칭찬하지 않았으니 앞으로도 계속 이런 성적만 나올 것 같아.,과잉일반화
이번에도 교수님 질문에 답을 못했으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
이번에도 필기를 놓쳤으니 항상 이럴 테니 포기해야 할까.,과잉일반화
또 모르는 문제가 나왔으니 다음에도 분명히 실패할 거야.,과잉일반화
이번에도 참고자료를 못 찾았으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
이번에도 늦잠으로 수업에 지각했으니 또 이런 상황이 반복될 거야.,과잉일반화
또 예습을 안 했으니 언제나 같은 패턴일 거야.,과잉일반화
또 모르는 문제가 나왔으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
또 과제 파일을 업로드하지 못했으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
또 교수님과 상담을 미뤘으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
이번에도 학과에서 순위가 떨어졌으니 계속 실망만 하게 될 것 같아.,과잉일반화
또 교수님과 상담을 미뤘으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
이번에도 과제를 출력하지 못했으니 항상 그랬으니 이제 변화는 없겠지.,과잉일반화
또 복습을 안 했으니 앞으로도 매번 뒤처질 것 같아.,과잉일반화
이번에도 과제 점수가 낮았으니 결국 이런 결과만 겪게 될 거야.,과잉일반화
또 과제 파일을 업로드하지 못했으니 계속 이런 일만 반복될 거라고 느껴.,과잉일반화
또 과제 피드백이 좋지 않았으니 이번에도 그랬으니 앞으로도 그럴 거야.,과잉일반화
