text,label
이번 달 실적이 목표를 넘어섰다며 모두 축하해줬지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
이번 달 실적이 목표를 넘어섰다며 모두 축하해줬지만 사실 아무나 해도 되는 일이었어.,긍정 무시
이번 달 실적이 목표를 넘어섰다며 모두 축하해줬지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
이번 달 실적이 목표를 넘어섰다며 모두 축하해줬지만 그저 상황이 좋아서 된 거야.,긍정 무시
승진했다며 축하를 받았지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
승진했다며 축하를 받았지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
승진했다며 축하를 받았지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
승진했다며 축하를 받았지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
승진했다며 축하를 받았지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
승진했다며 축하를 받았지만 사실 아무나 해도 되는 일이었어.,긍정 무시
승진했다며 축하를 받았지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
승진했다며 축하를 받았지만 그저 상황이 좋아서 된 거야.,긍정 무시
회사가 상을 줬지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
회사가 상을 줬지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
회사가 상을 줬지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
회사가 상을 줬지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
회사가 상을 줬지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
회사가 상을 줬지만 사실 아무나 해도 되는 일이었어.,긍정 무시
회사가 상을 줬지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
회사가 상을 줬지만 그저 상황이 좋아서 된 거야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
동료들이 나 없으면 안 된다고 했지만 그저 상황이 좋아서 된 거야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 사실 아무나 해도 되는 일이었어.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
회사 뉴스레터에 내 공로가 실렸지만 그저 상황이 좋아서 된 거야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
팀원들이 나의 리더십을 칭찬했지만 그저 상황이 좋아서 된 거야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
고객이 서비스가 좋다고 칭찬했지만 그저 상황이 좋아서 된 거야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 사실 아무나 해도 되는 일이었어.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
내가 일 잘한다고 소문났다고 들었지만 그저 상황이 좋아서 된 거야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 사실 아무나 해도 되는 일이었어.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
내 아이디어 덕분에 문제를 해결했다고 들었지만 그저 상황이 좋아서 된 거야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 사실 아무나 해도 되는 일이었어.,긍정 무시
회사에서 내 노력을 인정해 줬지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
회사에서 내 노력을 인정해 줬지만 그저 상황이 좋아서 된 거야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
상사가 내가 회사의 보물이라고 말했지만 그저 상황이 좋아서 된 거야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 사실 아무나 해도 되는 일이었어.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
프로젝트 마감일을 지켰다고 칭찬을 받았지만 그저 상황이 좋아서 된 거야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 사실 아무나 해도 되는 일이었어.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
내가 회사의 실적을 올렸다고 들었지만 그저 상황이 좋아서 된 거야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 사실 아무나 해도 되는 일이었어.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
프로젝트 발표를 잘했다며 박수를 받았지만 그저 상황이 좋아서 된 거야.,긍정 무시
상사가 내 노고를 치하했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
상사가 내 노고를 치하했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
상사가 내 노고를 치하했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
상사가 내 노고를 치하했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
상사가 내 노고를 치하했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
상사가 내 노고를 치하했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
상사가 내 노고를 치하했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
상사가 내 노고를 치하했지만 그저 상황이 좋아서 된 거야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 사실 아무나 해도 되는 일이었어.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
내가 고객 만족도 1위라며 칭찬받았지만 그저 상황이 좋아서 된 거야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
팀원이 내 능력을 존경한다고 말했지만 그저 상황이 좋아서 된 거야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
동료가 나 때문에 일이 쉬워졌다고 했지만 그저 상황이 좋아서 된 거야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 사실 아무나 해도 되는 일이었어.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
이번 분기 실적이 최고라며 칭찬을 받았지만 그저 상황이 좋아서 된 거야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
사장님이 내 의견을 높이 평가했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
사장님이 내 의견을 높이 평가했지만 그저 상황이 좋아서 된 거야.,긍정 무시
상사가 나에게 기대한다고 말했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
상사가 나에게 기대한다고 말했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
상사가 나에게 기대한다고 말했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
상사가 나에게 기대한다고 말했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
상사가 나에게 기대한다고 말했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
상사가 나에게 기대한다고 말했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
상사가 나에게 기대한다고 말했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
상사가 나에게 기대한다고 말했지만 그저 상황이 좋아서 된 거야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 사실 아무나 해도 되는 일이었어.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
프로젝트 리더로서 잘했다는 말을 들었지만 그저 상황이 좋아서 된 거야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 사실 아무나 해도 되는 일이었어.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
회사에서 내 아이디어를 특허 냈지만 그저 상황이 좋아서 된 거야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
상사가 내 능력을 믿는다고 했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
상사가 내 능력을 믿는다고 했지만 그저 상황이 좋아서 된 거야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 사실 아무나 해도 되는 일이었어.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
내가 회사의 핵심 인재라고 들었지만 그저 상황이 좋아서 된 거야.,긍정 무시
회사가 나를 승진시켜줬지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
회사가 나를 승진시켜줬지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
회사가 나를 승진시켜줬지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
회사가 나를 승진시켜줬지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
회사가 나를 승진시켜줬지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
회사가 나를 승진시켜줬지만 사실 아무나 해도 되는 일이었어.,긍정 무시
회사가 나를 승진시켜줬지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
회사가 나를 승진시켜줬지만 그저 상황이 좋아서 된 거야.,긍정 무시
사내 공모전에서 수상했지만 그건 그냥 운이 좋았던 것뿐이야.,긍정 무시
사내 공모전에서 수상했지만 그건 우연히 맞아떨어진 거지 내가 잘해서 된 게 아니야.,긍정 무시
사내 공모전에서 수상했지만 사람들이 분위기 맞추려고 한 말일 뿐이야.,긍정 무시
사내 공모전에서 수상했지만 그냥 다들 격려하려고 한 얘기야.,긍정 무시
사내 공모전에서 수상했지만 그건 타이밍이 좋았던 것뿐이야.,긍정 무시
사내 공모전에서 수상했지만 사실 아무나 해도 되는 일이었어.,긍정 무시
사내 공모전에서 수상했지만 내가 한 일이 아니라 다른 사람이 도와줘서 가능했던 거야.,긍정 무시
사내 공모전에서 수상했지만 그저 상황이 좋아서 된 거야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 그건 운이 좋았던 거지 내 실력 때문이 아니야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 그냥 문제들이 쉬웠던 거야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 다들 립서비스로 한 말일 뿐이야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 그때만 우연히 잘 맞았던 거야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 원래 목표가 낮게 설정돼 있었던 거야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 도와준 사람이 많아서 그렇게 된 거야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 그냥 상황이 나를 도와준 거야.,긍정 무시
교수님이 내 논문이 훌륭하다고 칭찬했지만 그건 다른 사람들이 못해서 내가 돋보인 것뿐이야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 그건 운이 좋았던 거지 내 실력 때문이 아니야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 그냥 문제들이 쉬웠던 거야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 다들 립서비스로 한 말일 뿐이야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 그때만 우연히 잘 맞았던 거야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 원래 목표가 낮게 설정돼 있었던 거야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 도와준 사람이 많아서 그렇게 된 거야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 그냥 상황이 나를 도와준 거야.,긍정 무시
시험에서 높은 점수를 받았다고 친구들이 대단하다고 했지만 그건 다른 사람들이 못해서 내가 돋보인 것뿐이야.,긍정 무시
과제가 만점이라 교수님이 칭찬했지만 그건 운이 좋았던 거지 내 실력 때문이 아니야.,긍정 무시
