text,label
시험 일정이 바뀐 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 일정이 바뀐 거야.,개인화
수업 자료가 누락된 건 다 내 탓이야.,개인화
수업 자료가 누락된 건 내 잘못이야.,개인화
내가 신경을 안 써서 수업 자료가 누락된 거야.,개인화
그룹 과제가 엉망이었던 건 다 내 탓이야.,개인화
그룹 과제가 엉망이었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 그룹 과제가 엉망이었던 거야.,개인화
도서관 자리가 없었던 건 다 내 탓이야.,개인화
도서관 자리가 없었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 도서관 자리가 없었던 거야.,개인화
온라인 강의가 끊겼던 건 다 내 탓이야.,개인화
온라인 강의가 끊겼던 건 내 잘못이야.,개인화
내가 신경을 안 써서 온라인 강의가 끊겼던 거야.,개인화
과제 점수가 낮았던 건 다 내 탓이야.,개인화
과제 점수가 낮았던 건 내 잘못이야.,개인화
내가 신경을 안 써서 과제 점수가 낮았던 거야.,개인화
친구의 성적이 떨어진 건 다 내 탓이야.,개인화
친구의 성적이 떨어진 건 내 잘못이야.,개인화
내가 신경을 안 써서 친구의 성적이 떨어진 거야.,개인화
조별 발표가 어색했던 건 다 내 탓이야.,개인화
조별 발표가 어색했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 조별 발표가 어색했던 거야.,개인화
레포트가 분실된 건 다 내 탓이야.,개인화
레포트가 분실된 건 내 잘못이야.,개인화
내가 신경을 안 써서 레포트가 분실된 거야.,개인화
학기 계획이 틀어진 건 다 내 탓이야.,개인화
학기 계획이 틀어진 건 내 잘못이야.,개인화
내가 신경을 안 써서 학기 계획이 틀어진 거야.,개인화
선배가 잔소리한 건 다 내 탓이야.,개인화
선배가 잔소리한 건 내 잘못이야.,개인화
내가 신경을 안 써서 선배가 잔소리한 거야.,개인화
교재가 품절된 건 다 내 탓이야.,개인화
교재가 품절된 건 내 잘못이야.,개인화
내가 신경을 안 써서 교재가 품절된 거야.,개인화
강의실이 추웠던 건 다 내 탓이야.,개인화
강의실이 추웠던 건 내 잘못이야.,개인화
내가 신경을 안 써서 강의실이 추웠던 거야.,개인화
수강 신청이 실패한 건 다 내 탓이야.,개인화
수강 신청이 실패한 건 내 잘못이야.,개인화
내가 신경을 안 써서 수강 신청이 실패한 거야.,개인화
시험 범위가 넓었던 건 다 내 탓이야.,개인화
시험 범위가 넓었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 범위가 넓었던 거야.,개인화
강의가 취소된 건 다 내 탓이야.,개인화
강의가 취소된 건 내 잘못이야.,개인화
내가 신경을 안 써서 강의가 취소된 거야.,개인화
연구 모임이 연기된 건 다 내 탓이야.,개인화
연구 모임이 연기된 건 내 잘못이야.,개인화
내가 신경을 안 써서 연구 모임이 연기된 거야.,개인화
졸업 논문이 늦어진 건 다 내 탓이야.,개인화
졸업 논문이 늦어진 건 내 잘못이야.,개인화
내가 신경을 안 써서 졸업 논문이 늦어진 거야.,개인화
팀플이 길어진 건 다 내 탓이야.,개인화
팀플이 길어진 건 내 잘못이야.,개인화
내가 신경을 안 써서 팀플이 길어진 거야.,개인화
동기들이 피곤해한 건 다 내 탓이야.,개인화
동기들이 피곤해한 건 내 잘못이야.,개인화
내가 신경을 안 써서 동기들이 피곤해한 거야.,개인화
조별 과제에서 갈등이 있었던 건 다 내 탓이야.,개인화
조별 과제에서 갈등이 있었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 조별 과제에서 갈등이 있었던 거야.,개인화
스터디가 와해된 건 다 내 탓이야.,개인화
스터디가 와해된 건 내 잘못이야.,개인화
내가 신경을 안 써서 스터디가 와해된 거야.,개인화
과제 제출 시스템이 오류가 난 건 다 내 탓이야.,개인화
과제 제출 시스템이 오류가 난 건 내 잘못이야.,개인화
내가 신경을 안 써서 과제 제출 시스템이 오류가 난 거야.,개인화
시험 문제가 까다로웠던 건 다 내 탓이야.,개인화
시험 문제가 까다로웠던 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 문제가 까다로웠던 거야.,개인화
교수님의 질문에 답을 못한 건 다 내 탓이야.,개인화
교수님의 질문에 답을 못한 건 내 잘못이야.,개인화
내가 신경을 안 써서 교수님의 질문에 답을 못한 거야.,개인화
수업 중 발표가 끊긴 건 다 내 탓이야.,개인화
수업 중 발표가 끊긴 건 내 잘못이야.,개인화
내가 신경을 안 써서 수업 중 발표가 끊긴 거야.,개인화
장학금을 받지 못한 건 다 내 탓이야.,개인화
장학금을 받지 못한 건 내 잘못이야.,개인화
내가 신경을 안 써서 장학금을 받지 못한 거야.,개인화
학회 발표가 실패한 건 다 내 탓이야.,개인화
학회 발표가 실패한 건 내 잘못이야.,개인화
내가 신경을 안 써서 학회 발표가 실패한 거야.,개인화
도서관이 붐빈 건 다 내 탓이야.,개인화
도서관이 붐빈 건 내 잘못이야.,개인화
내가 신경을 안 써서 도서관이 붐빈 거야.,개인화
다음 학기 수강 편성이 이상했던 건 다 내 탓이야.,개인화
다음 학기 수강 편성이 이상했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 다음 학기 수강 편성이 이상했던 거야.,개인화
학업 계획이 어긋난 건 다 내 탓이야.,개인화
학업 계획이 어긋난 건 내 잘못이야.,개인화
내가 신경을 안 써서 학업 계획이 어긋난 거야.,개인화
동아리 모임이 소홀했던 건 다 내 탓이야.,개인화
동아리 모임이 소홀했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 동아리 모임이 소홀했던 거야.,개인화
연구 실험이 실패한 건 다 내 탓이야.,개인화
연구 실험이 실패한 건 내 잘못이야.,개인화
내가 신경을 안 써서 연구 실험이 실패한 거야.,개인화
시험 전날 몸이 아팠던 건 다 내 탓이야.,개인화
시험 전날 몸이 아팠던 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 전날 몸이 아팠던 거야.,개인화
단체 과제가 불공평했던 건 다 내 탓이야.,개인화
단체 과제가 불공평했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 단체 과제가 불공평했던 거야.,개인화
학과 행사가 취소된 건 다 내 탓이야.,개인화
학과 행사가 취소된 건 내 잘못이야.,개인화
내가 신경을 안 써서 학과 행사가 취소된 거야.,개인화
선배의 조언이 헷갈렸던 건 다 내 탓이야.,개인화
선배의 조언이 헷갈렸던 건 내 잘못이야.,개인화
내가 신경을 안 써서 선배의 조언이 헷갈렸던 거야.,개인화
강의 시간이 바뀐 건 다 내 탓이야.,개인화
강의 시간이 바뀐 건 내 잘못이야.,개인화
내가 신경을 안 써서 강의 시간이 바뀐 거야.,개인화
프로젝트 제출 시간이 헷갈렸던 건 다 내 탓이야.,개인화
프로젝트 제출 시간이 헷갈렸던 건 내 잘못이야.,개인화
내가 신경을 안 써서 프로젝트 제출 시간이 헷갈렸던 거야.,개인화
수업 자료를 놓친 건 다 내 탓이야.,개인화
수업 자료를 놓친 건 내 잘못이야.,개인화
내가 신경을 안 써서 수업 자료를 놓친 거야.,개인화
시험 당일 교통이 막혔던 건 다 내 탓이야.,개인화
시험 당일 교통이 막혔던 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 당일 교통이 막혔던 거야.,개인화
학점 계산이 복잡했던 건 다 내 탓이야.,개인화
학점 계산이 복잡했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 학점 계산이 복잡했던 거야.,개인화
시험 준비가 늦었던 건 다 내 탓이야.,개인화
시험 준비가 늦었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 준비가 늦었던 거야.,개인화
수강 정원이 가득 찬 건 다 내 탓이야.,개인화
수강 정원이 가득 찬 건 내 잘못이야.,개인화
내가 신경을 안 써서 수강 정원이 가득 찬 거야.,개인화
교수님이 피드백을 안 준 건 다 내 탓이야.,개인화
교수님이 피드백을 안 준 건 내 잘못이야.,개인화
내가 신경을 안 써서 교수님이 피드백을 안 준 거야.,개인화
팀플에서 의견이 맞지 않았던 건 다 내 탓이야.,개인화
팀플에서 의견이 맞지 않았던 건 내 잘못이야.,개인화
내가 신경을 안 써서 팀플에서 의견이 맞지 않았던 거야.,개인화
세미나가 지루했던 건 다 내 탓이야.,개인화
세미나가 지루했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 세미나가 지루했던 거야.,개인화
실험 결과가 예상과 달랐던 건 다 내 탓이야.,개인화
실험 결과가 예상과 달랐던 건 내 잘못이야.,개인화
내가 신경을 안 써서 실험 결과가 예상과 달랐던 거야.,개인화
현장실습이 힘들었던 건 다 내 탓이야.,개인화
현장실습이 힘들었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 현장실습이 힘들었던 거야.,개인화
선생님이 칭찬을 안 해준 건 다 내 탓이야.,개인화
선생님이 칭찬을 안 해준 건 내 잘못이야.,개인화
내가 신경을 안 써서 선생님이 칭찬을 안 해준 거야.,개인화
시험 범위가 바뀐 건 다 내 탓이야.,개인화
시험 범위가 바뀐 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 범위가 바뀐 거야.,개인화
학과 친구가 떠난 건 다 내 탓이야.,개인화
학과 친구가 떠난 건 내 잘못이야.,개인화
내가 신경을 안 써서 학과 친구가 떠난 거야.,개인화
졸업 요건이 강화된 건 다 내 탓이야.,개인화
졸업 요건이 강화된 건 내 잘못이야.,개인화
내가 신경을 안 써서 졸업 요건이 강화된 거야.,개인화
과제 제출 마감이 당겨진 건 다 내 탓이야.,개인화
과제 제출 마감이 당겨진 건 내 잘못이야.,개인화
내가 신경을 안 써서 과제 제출 마감이 당겨진 거야.,개인화
중간고사 일정이 겹친 건 다 내 탓이야.,개인화
중간고사 일정이 겹친 건 내 잘못이야.,개인화
내가 신경을 안 써서 중간고사 일정이 겹친 거야.,개인화
수업 시간에 집중이 안 된 건 다 내 탓이야.,개인화
수업 시간에 집중이 안 된 건 내 잘못이야.,개인화
내가 신경을 안 써서 수업 시간에 집중이 안 된 거야.,개인화
학점이 기대보다 낮았던 건 다 내 탓이야.,개인화
학점이 기대보다 낮았던 건 내 잘못이야.,개인화
내가 신경을 안 써서 학점이 기대보다 낮았던 거야.,개인화
교수님이 이메일을 읽지 않은 건 다 내 탓이야.,개인화
교수님이 이메일을 읽지 않은 건 내 잘못이야.,개인화
내가 신경을 안 써서 교수님이 이메일을 읽지 않은 거야.,개인화
강의 평가가 낮았던 건 다 내 탓이야.,개인화
강의 평가가 낮았던 건 내 잘못이야.,개인화
내가 신경을 안 써서 강의 평가가 낮았던 거야.,개인화
시험 문제가 공개되지 않은 건 다 내 탓이야.,개인화
시험 문제가 공개되지 않은 건 내 잘못이야.,개인화
내가 신경을 안 써서 시험 문제가 공개되지 않은 거야.,개인화
연구 보고서가 부실했던 건 다 내 탓이야.,개인화
연구 보고서가 부실했던 건 내 잘못이야.,개인화
내가 신경을 안 써서 연구 보고서가 부실했던 거야.,개인화
조교가 설명을 덜 해준 건 다 내 탓이야.,개인화
조교가 설명을 덜 해준 건 내 잘못이야.,개인화
내가 신경을 안 써서 조교가 설명을 덜 해준 거야.,개인화
학과 컴퓨터가 느렸던 건 다 내 탓이야.,개인화
학과 컴퓨터가 느렸던 건 내 잘못이야.,개인화
내가 신경을 안 써서 학과 컴퓨터가 느렸던 거야.,개인화
세미나 발표가 뒤로 미뤄진 건 다 내 탓이야.,개인화
세미나 발표가 뒤로 미뤄진 건 내 잘못이야.,개인화
내가 신경을 안 써서 세미나 발표가 뒤로 미뤄진 거야.,개인화
학술대회가 연기된 건 다 내 탓이야.,개인화
학술대회가 연기된 건 내 잘못이야.,개인화
내가 신경을 안 써서 학술대회가 연기된 거야.,개인화
캡스톤 디자인이 힘들었던 건 다 내 탓이야.,개인화
캡스톤 디자인이 힘들었던 건 내 잘못이야.,개인화
내가 신경을 안 써서 캡스톤 디자인이 힘들었던 거야.,개인화
수업 중 토론이 짧았던 건 다 내 탓이야.,개인화
수업 중 토론이 짧았던 건 내 잘못이야.,개인화
내가 신경을 안 써서 수업 중 토론이 짧았던 거야.,개인화
학교 행사에 참여하지 못한 건 다 내 탓이야.,개인화
학교 행사에 참여하지 못한 건 내 잘못이야.,개인화
내가 신경을 안 써서 학교 행사에 참여하지 못한 거야.,개인화
현장실습 장소가 멀었던 건 다 내 탓이야.,개인화
현장실습 장소가 멀었던 건 내 잘못이야.,개인화
