text,label
프로젝트가 완벽하지 않으면 나는 항상 실패하는구나.,이분법적 사고
오타를 한 번이라도 내면 나는 쓸모없는 존재야.,이분법적 사고
비즈니스 이메일에 오타가 하나라도 있으면 나는 무능한 사람이라고 느껴.,이분법적 사고
결과가 100%가 아니면 나는 절대 성공할 수 없어.,이분법적 사고
프레젠테이션이 완벽하지 않으면 전부 망친 거야.,이분법적 사고
프레젠테이션이 완벽하지 않으면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
보고서가 조금만 틀리면 아무 의미가 없어.,이분법적 사고
고객이 한 번이라도 불평하면 전부 포기해야 해.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
연봉 협상에서 실패하면 완전히 실패한 거야.,이분법적 사고
일정을 하루라도 넘기면 나는 항상 실패하는구나.,이분법적 사고
야근을 안 하면 완전히 실패한 거야.,이분법적 사고
연봉 협상에서 실패하면 전부 포기해야 해.,이분법적 사고
업무 효율이 항상 최고가 아니면 내 커리어는 끝이야.,이분법적 사고
상사가 칭찬해주지 않으면 완전히 실패한 거야.,이분법적 사고
회식에서 주목을 받지 못하면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
회의에서 바로 답을 못하면 더 이상 희망이 없어.,이분법적 사고
서류 정리에 실수를 하면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
회의록을 한 번이라도 놓치면 나는 절대 성공할 수 없어.,이분법적 사고
승진 시험에서 떨어지면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
회의록을 한 번이라도 놓치면 일을 못 하는 사람인 거야.,이분법적 사고
문서를 완벽히 정리하지 않으면 아무 의미가 없어.,이분법적 사고
야근을 안 하면 일을 못 하는 사람인 거야.,이분법적 사고
업무를 먼저 끝내지 않으면 더 이상 희망이 없어.,이분법적 사고
내가 팀을 항상 이끌지 못하면 아무 의미가 없어.,이분법적 사고
고객이 한 번이라도 불평하면 나는 쓸모없는 존재야.,이분법적 사고
보고서가 하루라도 늦으면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
회사의 정책을 한 번이라도 모르면 더 이상 희망이 없어.,이분법적 사고
지각을 단 한 번이라도 하면 전부 망친 거야.,이분법적 사고
신입을 한 번이라도 제대로 가르치지 못하면 전부 포기해야 해.,이분법적 사고
커뮤니케이션이 항상 완벽하지 않으면 전부 포기해야 해.,이분법적 사고
자료를 조금이라도 놓치면 더 이상 희망이 없어.,이분법적 사고
비즈니스 이메일에 오타가 하나라도 있으면 나는 절대 성공할 수 없어.,이분법적 사고
내가 팀을 항상 이끌지 못하면 나는 쓸모없는 존재야.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
상사가 지적하면 나는 쓸모없는 존재야.,이분법적 사고
회사의 정책을 한 번이라도 모르면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
고객이 다시 연락하지 않으면 나를 해고할 거야.,이분법적 사고
실적이 항상 최고가 아니면 나는 쓸모없는 존재야.,이분법적 사고
회의 준비를 완벽히 하지 않으면 아무 의미가 없어.,이분법적 사고
업무 효율이 항상 최고가 아니면 전부 망친 거야.,이분법적 사고
야근을 한 번이라도 거절하면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
프로젝트 일정이 조금이라도 미뤄지면 나는 무능한 사람이라고 느껴.,이분법적 사고
주말에 일하지 않으면 나는 절대 성공할 수 없어.,이분법적 사고
고객이 한 번이라도 불평하면 나를 해고할 거야.,이분법적 사고
일정을 하루라도 넘기면 일을 못 하는 사람인 거야.,이분법적 사고
회사의 정책을 한 번이라도 모르면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
문서를 완벽히 정리하지 않으면 전부 포기해야 해.,이분법적 사고
성과가 조금이라도 떨어지면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
서류를 한 장이라도 잊어버리면 완전히 실패한 거야.,이분법적 사고
메일 답장을 바로 보내지 않으면 아무 의미가 없어.,이분법적 사고
비즈니스 이메일에 오타가 하나라도 있으면 일을 못 하는 사람인 거야.,이분법적 사고
상사가 미소를 짓지 않으면 나는 항상 실패하는구나.,이분법적 사고
고객이 칭찬하지 않으면 전부 망친 거야.,이분법적 사고
승진 시험에서 떨어지면 전부 포기해야 해.,이분법적 사고
회의 준비를 완벽히 하지 않으면 일을 못 하는 사람인 거야.,이분법적 사고
프레젠테이션이 완벽하지 않으면 완전히 실패한 거야.,이분법적 사고
회사의 정책을 한 번이라도 모르면 나는 쓸모없는 존재야.,이분법적 사고
비즈니스 이메일에 오타가 하나라도 있으면 나는 항상 실패하는구나.,이분법적 사고
오타를 한 번이라도 내면 더 이상 희망이 없어.,이분법적 사고
회사의 정책을 한 번이라도 모르면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
주말에 일하지 않으면 일을 못 하는 사람인 거야.,이분법적 사고
질문에 대답을 못하면 나는 쓸모없는 존재야.,이분법적 사고
업무를 먼저 끝내지 않으면 일을 못 하는 사람인 거야.,이분법적 사고
회사의 정책을 한 번이라도 모르면 나는 무능한 사람이라고 느껴.,이분법적 사고
지각을 단 한 번이라도 하면 일을 못 하는 사람인 거야.,이분법적 사고
서류를 한 장이라도 잊어버리면 나는 무능한 사람이라고 느껴.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 나는 절대 성공할 수 없어.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 나는 항상 실패하는구나.,이분법적 사고
고객이 다시 연락하지 않으면 일을 못 하는 사람인 거야.,이분법적 사고
일정을 절대 늦추면 나는 무능한 사람이라고 느껴.,이분법적 사고
연봉 협상에서 실패하면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
상사가 칭찬해주지 않으면 더 이상 희망이 없어.,이분법적 사고
상사가 미소를 짓지 않으면 나는 무능한 사람이라고 느껴.,이분법적 사고
승진 시험에서 떨어지면 나를 해고할 거야.,이분법적 사고
동료보다 늦게 퇴근하면 더 이상 희망이 없어.,이분법적 사고
성과가 조금이라도 떨어지면 완전히 실패한 거야.,이분법적 사고
고객이 한 번이라도 불평하면 아무 의미가 없어.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 전부 포기해야 해.,이분법적 사고
서류 정리에 실수를 하면 나는 무능한 사람이라고 느껴.,이분법적 사고
서류를 한 장이라도 잊어버리면 나는 쓸모없는 존재야.,이분법적 사고
보고서가 하루라도 늦으면 나는 절대 성공할 수 없어.,이분법적 사고
일정을 절대 늦추면 더 이상 희망이 없어.,이분법적 사고
야근을 한 번이라도 거절하면 나는 쓸모없는 존재야.,이분법적 사고
동료보다 늦게 퇴근하면 나는 무능한 사람이라고 느껴.,이분법적 사고
커뮤니케이션이 항상 완벽하지 않으면 완전히 실패한 거야.,이분법적 사고
회의에서 바로 답을 못하면 나는 무능한 사람이라고 느껴.,이분법적 사고
고객이 칭찬하지 않으면 나는 쓸모없는 존재야.,이분법적 사고
일감을 완벽히 처리하지 않으면 아무 의미가 없어.,이분법적 사고
일감을 완벽히 처리하지 않으면 내 커리어는 끝이야.,이분법적 사고
프로젝트 일정이 조금이라도 미뤄지면 나는 쓸모없는 존재야.,이분법적 사고
문서를 완벽히 정리하지 않으면 일을 못 하는 사람인 거야.,이분법적 사고
회의록을 한 번이라도 놓치면 완전히 실패한 거야.,이분법적 사고
회의 준비를 완벽히 하지 않으면 나는 쓸모없는 존재야.,이분법적 사고
성과가 조금이라도 떨어지면 일을 못 하는 사람인 거야.,이분법적 사고
내가 팀을 항상 이끌지 못하면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
주말에 일하지 않으면 더 이상 희망이 없어.,이분법적 사고
보고서 형식이 완벽하지 않으면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
프로젝트 리더가 되지 못하면 나는 항상 실패하는구나.,이분법적 사고
문서를 완벽히 정리하지 않으면 나는 항상 실패하는구나.,이분법적 사고
연봉 협상에서 실패하면 나는 항상 실패하는구나.,이분법적 사고
한 번이라도 도움을 받으면 나는 항상 실패하는구나.,이분법적 사고
메일 답장을 바로 보내지 않으면 나는 항상 실패하는구나.,이분법적 사고
프레젠테이션이 완벽하지 않으면 나는 항상 실패하는구나.,이분법적 사고
질문에 대답을 못하면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
보고서 내용이 완벽히 맞지 않으면 전부 망친 거야.,이분법적 사고
보고서가 하루라도 늦으면 나는 쓸모없는 존재야.,이분법적 사고
업무를 먼저 끝내지 않으면 나는 항상 실패하는구나.,이분법적 사고
보고서 내용이 완벽히 맞지 않으면 나는 절대 성공할 수 없어.,이분법적 사고
회사의 정책을 한 번이라도 모르면 내 커리어는 끝이야.,이분법적 사고
일정을 하루라도 넘기면 아무 의미가 없어.,이분법적 사고
회의 준비를 완벽히 하지 않으면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
보고서 내용이 완벽히 맞지 않으면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
야근을 안 하면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
내가 팀을 항상 이끌지 못하면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
실적이 항상 최고가 아니면 나를 해고할 거야.,이분법적 사고
커뮤니케이션이 항상 완벽하지 않으면 내 커리어는 끝이야.,이분법적 사고
상사가 미소를 짓지 않으면 더 이상 희망이 없어.,이분법적 사고
일감을 완벽히 처리하지 않으면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
회의에서 말을 한 번 못하면 더 이상 희망이 없어.,이분법적 사고
비즈니스 이메일에 오타가 하나라도 있으면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
고객이 한 번이라도 불평하면 나는 무능한 사람이라고 느껴.,이분법적 사고
일정을 하루라도 넘기면 전부 망친 거야.,이분법적 사고
회의에서 바로 답을 못하면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
보고서 형식이 완벽하지 않으면 완전히 실패한 거야.,이분법적 사고
오타를 한 번이라도 내면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
성과가 조금이라도 떨어지면 나는 무능한 사람이라고 느껴.,이분법적 사고
업무 효율이 항상 최고가 아니면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
성과가 조금이라도 떨어지면 아무 의미가 없어.,이분법적 사고
야근을 안 하면 아무 의미가 없어.,이분법적 사고
서류를 한 장이라도 잊어버리면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
보고서가 조금만 틀리면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
업무를 먼저 끝내지 않으면 전부 포기해야 해.,이분법적 사고
프로젝트가 완벽하지 않으면 나를 해고할 거야.,이분법적 사고
일정을 절대 늦추면 나는 쓸모없는 존재야.,이분법적 사고
고객이 칭찬하지 않으면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
상사가 지적하면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
야근을 한 번이라도 거절하면 전부 포기해야 해.,이분법적 사고
업무 효율이 항상 최고가 아니면 완전히 실패한 거야.,이분법적 사고
서류 정리에 실수를 하면 일을 못 하는 사람인 거야.,이분법적 사고
프로젝트 일정이 조금이라도 미뤄지면 나는 이 회사에서 절대 인정받지 못해.,이분법적 사고
일감을 완벽히 처리하지 않으면 전부 포기해야 해.,이분법적 사고
프레젠테이션이 완벽하지 않으면 더 이상 희망이 없어.,이분법적 사고
상사가 지적하면 아무 의미가 없어.,이분법적 사고
주말에 일하지 않으면 이 직업은 나한테 아무 의미가 없어.,이분법적 사고
승진하지 못하면 나는 항상 실패하는구나.,이분법적 사고
신입을 한 번이라도 제대로 가르치지 못하면 전부 망친 거야.,이분법적 사고
서류 정리에 실수를 하면 전부 포기해야 해.,이분법적 사고
지각을 단 한 번이라도 하면 나는 쓸모없는 존재야.,이분법적 사고
신입을 한 번이라도 제대로 가르치지 못하면 나는 쓸모없는 존재야.,이분법적 사고
야근을 한 번이라도 거절하면 아무 의미가 없어.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 아무 의미가 없어.,이분법적 사고
업무를 먼저 끝내지 않으면 나는 무능한 사람이라고 느껴.,이분법적 사고
회의에서 말을 한 번 못하면 전부 망친 거야.,이분법적 사고
동료보다 늦게 퇴근하면 나는 쓸모없는 존재야.,이분법적 사고
문서를 완벽히 정리하지 않으면 더 이상 희망이 없어.,이분법적 사고
회의에서 바로 답을 못하면 전부 포기해야 해.,이분법적 사고
한 번이라도 도움을 받으면 일을 못 하는 사람인 거야.,이분법적 사고
회의에서 말을 한 번 못하면 나는 쓸모없는 존재야.,이분법적 사고
고객이 다시 연락하지 않으면 완전히 실패한 거야.,이분법적 사고
주말에 일하지 않으면 완벽하지 못한 나로서는 가치가 없어.,이분법적 사고
자료를 조금이라도 놓치면 내 커리어는 끝이야.,이분법적 사고
주말에 일하지 않으면 내 커리어는 끝이야.,이분법적 사고
프레젠테이션에서 질문을 모두 답하지 못하면 전부 망친 거야.,이분법적 사고
주말에 일하지 않으면 나는 쓸모없는 존재야.,이분법적 사고
수업에서 한번이라도 결석하면 전부 끝이야.,이분법적 사고
리포트를 조금이라도 늦게 내면 전부 포기해야 해.,이분법적 사고
과제를 일찍 끝내지 않으면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
노트를 모두 정리하지 않으면 나는 완전히 무능력해.,이분법적 사고
타 과목보다 점수가 떨어지면 나는 머리가 나빠.,이분법적 사고
장학금을 못 받으면 나는 공부할 자격이 없어.,이분법적 사고
발표가 완벽하지 않으면 나는 무가치한 학생이야.,이분법적 사고
읽어야 할 자료를 하루라도 안 읽으면 나는 공부할 자격이 없어.,이분법적 사고
한 번이라도 질문을 틀리면 아무리 해도 소용없어.,이분법적 사고
연구에서 실험이 한 번이라도 실패하면 이 과에서는 살아남을 수 없어.,이분법적 사고
만점을 못 받으면 아무리 해도 소용없어.,이분법적 사고
항상 A+를 못 받으면 아무 의미가 없어.,이분법적 사고
발표가 완벽하지 않으면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
리포트를 조금이라도 늦게 내면 항상 최고가 아니면 다 실패야.,이분법적 사고
동기보다 조금이라도 느리면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
교수님이 미소를 짓지 않으면 항상 최고가 아니면 다 실패야.,이분법적 사고
동기보다 조금이라도 느리면 미래가 없어.,이분법적 사고
이론을 한번에 암기하지 못하면 나는 항상 실패자야.,이분법적 사고
참석을 빠지면 미래가 없어.,이분법적 사고
예습을 한 번이라도 안 하면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
리포트를 조금이라도 늦게 내면 나는 완전히 무능력해.,이분법적 사고
졸업시험에서 실수를 하면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
읽어야 할 자료를 하루라도 안 읽으면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
수업에서 한번이라도 결석하면 이 과에서는 살아남을 수 없어.,이분법적 사고
과제를 제시간에 내지 않으면 아무 의미가 없어.,이분법적 사고
토론에서 바로 답을 못하면 나는 항상 실패자야.,이분법적 사고
매번 100점을 받지 않으면 미래가 없어.,이분법적 사고
새로운 내용을 한 번에 이해하지 못하면 나는 무가치한 학생이야.,이분법적 사고
장학금을 못 받으면 나는 무가치한 학생이야.,이분법적 사고
시험에서 한 문제라도 틀리면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
새로운 개념을 곧바로 이해하지 못하면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
숙제를 한번이라도 빼먹으면 항상 최고가 아니면 다 실패야.,이분법적 사고
졸업 논문을 완벽히 쓰지 않으면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
과제를 제시간에 내지 않으면 전부 끝이야.,이분법적 사고
전공 책을 매일 읽지 않으면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
장학금을 못 받으면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
토론에서 바로 답을 못하면 나는 완전히 무능력해.,이분법적 사고
졸업 논문을 완벽히 쓰지 않으면 나는 항상 실패자야.,이분법적 사고
만점을 못 받으면 나는 완전히 무능력해.,이분법적 사고
동아리 활동에서 1등을 못하면 항상 최고가 아니면 다 실패야.,이분법적 사고
토론에서 바로 답을 못하면 전부 포기해야 해.,이분법적 사고
리포트를 조금이라도 늦게 내면 미래가 없어.,이분법적 사고
하루라도 공부를 안 하면 아무리 해도 소용없어.,이분법적 사고
숙제를 완벽히 하지 않으면 아무리 해도 소용없어.,이분법적 사고
숙제를 완벽히 하지 않으면 나는 공부할 자격이 없어.,이분법적 사고
일정을 엄수하지 않으면 전부 포기해야 해.,이분법적 사고
논문이 바로 accept되지 않으면 아무 의미가 없어.,이분법적 사고
교수님이 미소를 짓지 않으면 나는 항상 실패자야.,이분법적 사고
시험에서 만점이 아니면 전부 끝이야.,이분법적 사고
프레젠테이션 자료가 완벽하지 않으면 나는 완전히 무능력해.,이분법적 사고
발표가 완벽하지 않으면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
숙제를 완벽히 하지 않으면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
과제를 제시간에 내지 않으면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
매번 100점을 받지 않으면 이 과에서는 살아남을 수 없어.,이분법적 사고
노트를 모두 정리하지 않으면 항상 최고가 아니면 다 실패야.,이분법적 사고
동아리 활동에서 1등을 못하면 나는 공부할 자격이 없어.,이분법적 사고
논문이 바로 accept되지 않으면 전부 포기해야 해.,이분법적 사고
플래시카드를 하루라도 안 보면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
강의를 완벽히 따라가지 못하면 항상 최고가 아니면 다 실패야.,이분법적 사고
전공 책을 매일 읽지 않으면 이 과에서는 살아남을 수 없어.,이분법적 사고
장학금을 못 받으면 항상 최고가 아니면 다 실패야.,이분법적 사고
발표가 완벽하지 않으면 이 과에서는 살아남을 수 없어.,이분법적 사고
수강생 모두 앞에서 대답을 못하면 항상 최고가 아니면 다 실패야.,이분법적 사고
팀 프로젝트를 100점 받지 못하면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
학점이 최고가 아니면 아무 의미가 없어.,이분법적 사고
시험에서 한 문제라도 틀리면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
리포트를 완벽히 작성하지 않으면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
숙제를 한번이라도 빼먹으면 아무 의미가 없어.,이분법적 사고
강의에서 졸리면 이 과에서는 살아남을 수 없어.,이분법적 사고
리포트를 완벽히 작성하지 않으면 나는 공부할 자격이 없어.,이분법적 사고
수업에서 발표를 못하면 미래가 없어.,이분법적 사고
토론에서 바로 답을 못하면 나는 머리가 나빠.,이분법적 사고
학점이 최고가 아니면 미래가 없어.,이분법적 사고
일정을 엄수하지 않으면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
팀 프로젝트를 100점 받지 못하면 이 과에서는 살아남을 수 없어.,이분법적 사고
일정을 엄수하지 않으면 전부 끝이야.,이분법적 사고
만점을 못 받으면 아무 의미가 없어.,이분법적 사고
시험 시간이 부족하면 전부 포기해야 해.,이분법적 사고
전공 책을 매일 읽지 않으면 나는 완전히 무능력해.,이분법적 사고
수강생 모두 앞에서 대답을 못하면 나는 완전히 무능력해.,이분법적 사고
이론을 한번에 암기하지 못하면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
연구에서 실험이 한 번이라도 실패하면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
동기보다 조금이라도 느리면 항상 최고가 아니면 다 실패야.,이분법적 사고
수업에서 발표를 못하면 나는 무가치한 학생이야.,이분법적 사고
레포트에 오타가 하나라도 있으면 나는 완전히 무능력해.,이분법적 사고
새로운 개념을 곧바로 이해하지 못하면 아무 의미가 없어.,이분법적 사고
수업에서 한번이라도 결석하면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
교수님이 칭찬하지 않으면 나는 머리가 나빠.,이분법적 사고
전공 책을 매일 읽지 않으면 나는 항상 실패자야.,이분법적 사고
시험에서 만점이 아니면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
리포트를 완벽히 작성하지 않으면 아무 의미가 없어.,이분법적 사고
한 번이라도 질문을 틀리면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
한 번이라도 질문을 틀리면 나는 항상 실패자야.,이분법적 사고
레포트에 오타가 하나라도 있으면 아무 의미가 없어.,이분법적 사고
읽어야 할 자료를 하루라도 안 읽으면 전부 끝이야.,이분법적 사고
새로운 내용을 한 번에 이해하지 못하면 나는 머리가 나빠.,이분법적 사고
학회 발표가 최고가 아니면 이 과에서는 살아남을 수 없어.,이분법적 사고
한 번이라도 질문을 틀리면 나는 절대 좋은 성적을 받을 수 없어.,이분법적 사고
리포트를 완벽히 작성하지 않으면 나는 무가치한 학생이야.,이분법적 사고
플래시카드를 하루라도 안 보면 나는 머리가 나빠.,이분법적 사고
숙제를 한번이라도 빼먹으면 나는 학생으로서 완전히 실패한 거야.,이분법적 사고
프레젠테이션 자료가 완벽하지 않으면 항상 최고가 아니면 다 실패야.,이분법적 사고
교수님이 칭찬하지 않으면 나는 항상 실패자야.,이분법적 사고
예습을 한 번이라도 안 하면 나는 머리가 나빠.,이분법적 사고
항상 A+를 못 받으면 나는 공부할 자격이 없어.,이분법적 사고
발표에서 질문에 모두 답하지 못하면 나는 머리가 나빠.,이분법적 사고
강의를 완벽히 따라가지 못하면 나는 무가치한 학생이야.,이분법적 사고
한 번이라도 질문을 틀리면 전부 포기해야 해.,이분법적 사고
이론을 한번에 암기하지 못하면 전부 포기해야 해.,이분법적 사고
학점이 최고가 아니면 나는 항상 실패자야.,이분법적 사고
과제 점수가 100점이 아니면 나는 완전히 무능력해.,이분법적 사고
논문을 제출하고 수정 요청이 오면 아무리 해도 소용없어.,이분법적 사고
수업에서 발표를 못하면 절대 원하는 학교에 못 갈 거야.,이분법적 사고
