text,label
세금 보고는 무조건 실천해야 해.,당위적 사고
세금 보고는 반드시 미리 준비해야 해.,당위적 사고
외부 미팅에는 절대 잊으면 안 돼.,당위적 사고
자료 정리는 항상 예의를 지켜야 해.,당위적 사고
상사와 대화할 때는 무조건 지켜야 해.,당위적 사고
작업 공간은 반드시 서둘러야 해.,당위적 사고
사무실에서는 항상 예의를 지켜야 해.,당위적 사고
팀 미팅은 무조건 보고해야 해.,당위적 사고
보고 시간은 무조건 집중해야 해.,당위적 사고
자료 정리는 반드시 기록해야 해.,당위적 사고
고객 응대는 절대 늦으면 안 돼.,당위적 사고
회식 자리에서는 절대 늦으면 안 돼.,당위적 사고
결과 보고는 반드시 따라야 해.,당위적 사고
출근할 때는 절대 잊으면 안 돼.,당위적 사고
업무 시간에는 반드시 미리 준비해야 해.,당위적 사고
야근할 때는 무조건 완벽해야 해.,당위적 사고
결과 보고는 반드시 확인해야 해.,당위적 사고
출근할 때는 무조건 완벽해야 해.,당위적 사고
외부 미팅에는 반드시 계획해야 해.,당위적 사고
상사와 대화할 때는 항상 준비해야 해.,당위적 사고
사무실에서는 항상 제시간에 해야 해.,당위적 사고
일정 관리는 항상 준비해야 해.,당위적 사고
보고서는 반드시 확인해야 해.,당위적 사고
결과 보고는 항상 존중해야 해.,당위적 사고
인사말은 항상 존중해야 해.,당위적 사고
업무 일정은 항상 정리해야 해.,당위적 사고
프로젝트 보고는 무조건 답장해야 해.,당위적 사고
퇴근 전에는 항상 협력해야 해.,당위적 사고
프로젝트 일정은 무조건 실천해야 해.,당위적 사고
출장 보고는 반드시 확인해야 해.,당위적 사고
자료 전달은 무조건 보고해야 해.,당위적 사고
업무 일정은 항상 협력해야 해.,당위적 사고
상사의 이메일은 절대 실수하면 안 돼.,당위적 사고
외부 미팅에는 반드시 따라야 해.,당위적 사고
업무 보고는 무조건 지켜야 해.,당위적 사고
업무 일정은 항상 존중해야 해.,당위적 사고
업무 보고는 반드시 체크해야 해.,당위적 사고
문서는 반드시 기록해야 해.,당위적 사고
제안서는 항상 존중해야 해.,당위적 사고
팀 미팅은 항상 협력해야 해.,당위적 사고
문서는 반드시 서둘러야 해.,당위적 사고
업무 보고는 반드시 확인해야 해.,당위적 사고
이메일은 무조건 답장해야 해.,당위적 사고
프로젝트 보고는 절대 늦으면 안 돼.,당위적 사고
회의록은 항상 제시간에 해야 해.,당위적 사고
프로모션 준비는 무조건 실천해야 해.,당위적 사고
전화받을 때는 항상 협력해야 해.,당위적 사고
회의에는 반드시 체크해야 해.,당위적 사고
상사의 지시에는 무조건 보고해야 해.,당위적 사고
보고 시간은 무조건 보고해야 해.,당위적 사고
협업에서는 반드시 체크해야 해.,당위적 사고
상사의 이메일은 반드시 체크해야 해.,당위적 사고
출장 보고는 무조건 지켜야 해.,당위적 사고
세금 보고는 절대 실수하면 안 돼.,당위적 사고
팀원 교육은 절대 실수하면 안 돼.,당위적 사고
회식에서는 항상 꼼꼼해야 해.,당위적 사고
출근할 때는 항상 꼼꼼해야 해.,당위적 사고
회의록은 절대 실수하면 안 돼.,당위적 사고
프로젝트 회의는 절대 잊으면 안 돼.,당위적 사고
야근할 때는 무조건 보고해야 해.,당위적 사고
프레젠테이션은 항상 제시간에 해야 해.,당위적 사고
회의에는 무조건 지켜야 해.,당위적 사고
자료 정리는 무조건 완벽해야 해.,당위적 사고
프로모션 준비는 항상 협력해야 해.,당위적 사고
제안서는 절대 늦으면 안 돼.,당위적 사고
프로젝트 회의는 반드시 계획해야 해.,당위적 사고
방문객 응대는 항상 정리해야 해.,당위적 사고
보고 시간은 무조건 실천해야 해.,당위적 사고
프로젝트 발표는 무조건 적어야 해.,당위적 사고
기말고사는 반드시 계획해야 해.,당위적 사고
중간고사는 항상 예습해야 해.,당위적 사고
수업 참여는 무조건 지켜야 해.,당위적 사고
필기 복습은 무조건 공부해야 해.,당위적 사고
시험 일정은 무조건 정리해야 해.,당위적 사고
수업 참여는 무조건 성실해야 해.,당위적 사고
프로젝트 발표는 무조건 따라야 해.,당위적 사고
필기 복습은 항상 읽어야 해.,당위적 사고
출석은 반드시 연습해야 해.,당위적 사고
프로젝트 발표는 무조건 공부해야 해.,당위적 사고
논문 작성은 반드시 이해해야 해.,당위적 사고
복습은 무조건 성실해야 해.,당위적 사고
교재 읽기는 절대 미루면 안 돼.,당위적 사고
예습은 항상 미리 해야 해.,당위적 사고
교수님 메일에는 항상 완벽해야 해.,당위적 사고
토론은 반드시 이해해야 해.,당위적 사고
마감 시간은 반드시 준비해야 해.,당위적 사고
기말고사는 무조건 꼼꼼해야 해.,당위적 사고
예습은 반드시 참여해야 해.,당위적 사고
토론은 항상 질문해야 해.,당위적 사고
학습 계획은 반드시 복습해야 해.,당위적 사고
과외는 반드시 복습해야 해.,당위적 사고
발표 자료는 항상 써야 해.,당위적 사고
팀 프로젝트는 무조건 적어야 해.,당위적 사고
교수님 메일에는 반드시 규칙을 지켜야 해.,당위적 사고
도서관 이용은 항상 읽어야 해.,당위적 사고
학회 발표는 항상 제출해야 해.,당위적 사고
중간고사는 항상 명확해야 해.,당위적 사고
시간 관리에는 무조건 정리해야 해.,당위적 사고
발표는 반드시 복습해야 해.,당위적 사고
온라인 강의는 항상 읽어야 해.,당위적 사고
참고문헌은 반드시 준비해야 해.,당위적 사고
시험 전날은 반드시 이해해야 해.,당위적 사고
성적표는 무조건 공부해야 해.,당위적 사고
논문 작성은 항상 예습해야 해.,당위적 사고
시간 관리에는 항상 미리 해야 해.,당위적 사고
프로젝트 발표는 항상 예습해야 해.,당위적 사고
연구는 반드시 복습해야 해.,당위적 사고
질문은 반드시 계획해야 해.,당위적 사고
스터디 모임은 항상 집중해야 해.,당위적 사고
교수님 메일에는 반드시 연습해야 해.,당위적 사고
기말고사는 절대 미루면 안 돼.,당위적 사고
교수님 메일에는 무조건 공부해야 해.,당위적 사고
리포트는 항상 완벽해야 해.,당위적 사고
필기 복습은 무조건 성실해야 해.,당위적 사고
참고문헌은 반드시 연습해야 해.,당위적 사고
발표 준비는 항상 완벽해야 해.,당위적 사고
온라인 강의는 무조건 공부해야 해.,당위적 사고
학점 관리는 무조건 적어야 해.,당위적 사고
발표는 무조건 꼼꼼해야 해.,당위적 사고
시험 일정은 무조건 공부해야 해.,당위적 사고
수업에는 무조건 지켜야 해.,당위적 사고
시험 준비는 반드시 참여해야 해.,당위적 사고
연구는 항상 완벽해야 해.,당위적 사고
노트 필기는 반드시 확인해야 해.,당위적 사고
토론은 반드시 연습해야 해.,당위적 사고
숙제는 반드시 준비해야 해.,당위적 사고
시험 준비는 항상 써야 해.,당위적 사고
출석은 반드시 확인해야 해.,당위적 사고
출석은 반드시 복습해야 해.,당위적 사고
장학금 신청은 항상 질문해야 해.,당위적 사고
마감 시간은 항상 예습해야 해.,당위적 사고
시험 후에는 항상 집중해야 해.,당위적 사고
학습 계획은 절대 미루면 안 돼.,당위적 사고
시험 전날은 무조건 출석해야 해.,당위적 사고
프로젝트 발표는 반드시 준비해야 해.,당위적 사고
수업에는 항상 제출해야 해.,당위적 사고
도서관 이용은 반드시 참여해야 해.,당위적 사고
도서관 이용은 반드시 준비해야 해.,당위적 사고
포스터 준비는 반드시 이해해야 해.,당위적 사고
시험 당일은 무조건 지켜야 해.,당위적 사고
학점 관리는 항상 명확해야 해.,당위적 사고
발표 준비는 무조건 출석해야 해.,당위적 사고
성적표는 항상 미리 해야 해.,당위적 사고
출석은 무조건 성실해야 해.,당위적 사고
과제 제출은 무조건 공부해야 해.,당위적 사고
도서관 이용은 무조건 따라야 해.,당위적 사고
시험 일정은 무조건 적어야 해.,당위적 사고
시험 준비는 무조건 성실해야 해.,당위적 사고
팀 프로젝트는 항상 미리 해야 해.,당위적 사고
도서관 이용은 무조건 적어야 해.,당위적 사고
시험 일정은 반드시 확인해야 해.,당위적 사고
기말고사는 무조건 정리해야 해.,당위적 사고
시험 당일은 무조건 공부해야 해.,당위적 사고
수업에는 항상 질문해야 해.,당위적 사고
연구는 반드시 규칙을 지켜야 해.,당위적 사고
시험 당일은 무조건 따라야 해.,당위적 사고
과제 제출은 항상 완벽해야 해.,당위적 사고
시험 당일은 반드시 확인해야 해.,당위적 사고
발표 자료는 무조건 따라야 해.,당위적 사고
스터디 모임은 항상 명확해야 해.,당위적 사고
공부는 무조건 출석해야 해.,당위적 사고
프로젝트 발표는 항상 집중해야 해.,당위적 사고
발표 준비는 반드시 계획해야 해.,당위적 사고
졸업 논문은 항상 완벽해야 해.,당위적 사고
스터디 모임은 반드시 준비해야 해.,당위적 사고
시험 당일은 반드시 규칙을 지켜야 해.,당위적 사고
포스터 준비는 항상 써야 해.,당위적 사고
시험 전날은 항상 써야 해.,당위적 사고
논문 작성은 항상 완벽해야 해.,당위적 사고
성적표는 반드시 규칙을 지켜야 해.,당위적 사고
발표 자료는 항상 읽어야 해.,당위적 사고
숙제는 무조건 따라야 해.,당위적 사고
중간고사는 반드시 복습해야 해.,당위적 사고
답안 작성은 항상 읽어야 해.,당위적 사고
필기 복습은 항상 예습해야 해.,당위적 사고
교재 읽기는 무조건 출석해야 해.,당위적 사고
시험 준비는 항상 읽어야 해.,당위적 사고
출석은 반드시 준비해야 해.,당위적 사고
도서관 이용은 무조건 성실해야 해.,당위적 사고
학점 관리는 무조건 따라야 해.,당위적 사고
졸업 논문은 반드시 연습해야 해.,당위적 사고
예습은 항상 질문해야 해.,당위적 사고
질문은 무조건 적어야 해.,당위적 사고
장학금 신청은 반드시 계획해야 해.,당위적 사고
답안 작성은 무조건 꼼꼼해야 해.,당위적 사고
시간 관리에는 항상 제출해야 해.,당위적 사고
필기 복습은 반드시 참여해야 해.,당위적 사고
장학금 신청은 항상 제출해야 해.,당위적 사고
교재 읽기는 항상 명확해야 해.,당위적 사고
포스터 준비는 반드시 계획해야 해.,당위적 사고
시험 후에는 반드시 참여해야 해.,당위적 사고
스터디 모임은 항상 예습해야 해.,당위적 사고
시험 전날은 절대 미루면 안 돼.,당위적 사고
복습은 반드시 이해해야 해.,당위적 사고
시험 후에는 무조건 출석해야 해.,당위적 사고
답안 작성은 항상 명확해야 해.,당위적 사고
과제 제출은 항상 써야 해.,당위적 사고
시험 일정은 반드시 연습해야 해.,당위적 사고
수업 참여는 무조건 따라야 해.,당위적 사고
출석은 무조건 꼼꼼해야 해.,당위적 사고
도서관 이용은 반드시 연습해야 해.,당위적 사고
시험 준비는 항상 집중해야 해.,당위적 사고
강의 노트는 항상 예습해야 해.,당위적 사고
학습 계획은 반드시 연습해야 해.,당위적 사고
기말고사는 반드시 복습해야 해.,당위적 사고
과제 제출 기한은 반드시 이해해야 해.,당위적 사고
팀 프로젝트는 무조건 정리해야 해.,당위적 사고
교재 읽기는 무조건 꼼꼼해야 해.,당위적 사고
연구는 반드시 확인해야 해.,당위적 사고
리포트는 반드시 연습해야 해.,당위적 사고
답안 작성은 무조건 공부해야 해.,당위적 사고
성적표는 반드시 계획해야 해.,당위적 사고
복습은 항상 명확해야 해.,당위적 사고
리포트는 무조건 출석해야 해.,당위적 사고
스터디 모임은 무조건 따라야 해.,당위적 사고
학습 계획은 무조건 적어야 해.,당위적 사고
성적표는 항상 예습해야 해.,당위적 사고
마감 시간은 반드시 규칙을 지켜야 해.,당위적 사고
마감 시간은 반드시 연습해야 해.,당위적 사고
복습은 반드시 준비해야 해.,당위적 사고
과제 제출 기한은 무조건 성실해야 해.,당위적 사고
학점 관리는 무조건 지켜야 해.,당위적 사고
질문은 반드시 규칙을 지켜야 해.,당위적 사고
포스터 준비는 절대 미루면 안 돼.,당위적 사고
포스터 준비는 반드시 확인해야 해.,당위적 사고
발표 자료는 무조건 꼼꼼해야 해.,당위적 사고
팀 프로젝트는 항상 제출해야 해.,당위적 사고
질문은 무조건 출석해야 해.,당위적 사고
장학금 신청은 항상 써야 해.,당위적 사고
시험 준비는 항상 질문해야 해.,당위적 사고
팀 프로젝트는 반드시 복습해야 해.,당위적 사고
교수님 메일에는 항상 미리 해야 해.,당위적 사고
과제 제출은 반드시 규칙을 지켜야 해.,당위적 사고
발표 준비는 반드시 참여해야 해.,당위적 사고
장학금 신청은 무조건 정리해야 해.,당위적 사고
시험 일정은 반드시 복습해야 해.,당위적 사고
그룹 과제는 절대 미루면 안 돼.,당위적 사고
마감 시간은 항상 써야 해.,당위적 사고
교재 읽기는 반드시 복습해야 해.,당위적 사고
학습 계획은 반드시 규칙을 지켜야 해.,당위적 사고
장학금 신청은 무조건 공부해야 해.,당위적 사고
스터디 모임은 무조건 출석해야 해.,당위적 사고
포스터 준비는 무조건 성실해야 해.,당위적 사고
필기 복습은 절대 미루면 안 돼.,당위적 사고
질문은 무조건 정리해야 해.,당위적 사고
토론은 절대 미루면 안 돼.,당위적 사고
복습은 항상 읽어야 해.,당위적 사고
수업에는 항상 집중해야 해.,당위적 사고
시간 관리에는 무조건 꼼꼼해야 해.,당위적 사고
레포트 형식은 무조건 꼼꼼해야 해.,당위적 사고
중간고사는 항상 집중해야 해.,당위적 사고
팀 프로젝트는 항상 질문해야 해.,당위적 사고
시험 전날은 무조건 적어야 해.,당위적 사고
시험 당일은 항상 질문해야 해.,당위적 사고
복습은 무조건 꼼꼼해야 해.,당위적 사고
토론은 항상 읽어야 해.,당위적 사고
발표 준비는 항상 질문해야 해.,당위적 사고
팀 프로젝트는 절대 미루면 안 돼.,당위적 사고
출석은 무조건 정리해야 해.,당위적 사고
출석은 항상 질문해야 해.,당위적 사고
출석은 항상 써야 해.,당위적 사고
수업에는 반드시 규칙을 지켜야 해.,당위적 사고
교수님 메일에는 무조건 성실해야 해.,당위적 사고
도서관 이용은 무조건 지켜야 해.,당위적 사고
시험 일정은 반드시 준비해야 해.,당위적 사고
노트 필기는 항상 미리 해야 해.,당위적 사고
성적표는 항상 써야 해.,당위적 사고
참고문헌은 반드시 규칙을 지켜야 해.,당위적 사고
스터디 모임은 반드시 참여해야 해.,당위적 사고
발표는 무조건 정리해야 해.,당위적 사고
시험 후에는 반드시 이해해야 해.,당위적 사고
학회 발표는 무조건 출석해야 해.,당위적 사고
노트 필기는 무조건 적어야 해.,당위적 사고
실험은 반드시 규칙을 지켜야 해.,당위적 사고
시험 당일은 무조건 꼼꼼해야 해.,당위적 사고
포스터 준비는 항상 제출해야 해.,당위적 사고
팀 프로젝트는 반드시 계획해야 해.,당위적 사고
장학금 신청은 무조건 지켜야 해.,당위적 사고
연구는 무조건 성실해야 해.,당위적 사고
졸업 논문은 무조건 지켜야 해.,당위적 사고
발표는 무조건 출석해야 해.,당위적 사고
학습 계획은 항상 제출해야 해.,당위적 사고
성적표는 반드시 확인해야 해.,당위적 사고
예습은 무조건 따라야 해.,당위적 사고
포스터 준비는 무조건 출석해야 해.,당위적 사고
과제 제출 기한은 무조건 적어야 해.,당위적 사고
수업 참여는 반드시 준비해야 해.,당위적 사고
답안 작성은 무조건 성실해야 해.,당위적 사고
리포트는 항상 예습해야 해.,당위적 사고
중간고사는 반드시 연습해야 해.,당위적 사고
예습은 무조건 성실해야 해.,당위적 사고
실험은 무조건 적어야 해.,당위적 사고
발표는 무조건 적어야 해.,당위적 사고
복습은 반드시 규칙을 지켜야 해.,당위적 사고
시험 후에는 반드시 연습해야 해.,당위적 사고
시험 후에는 항상 써야 해.,당위적 사고
필기 복습은 항상 집중해야 해.,당위적 사고
시간 관리에는 반드시 준비해야 해.,당위적 사고
공부는 무조건 정리해야 해.,당위적 사고
과제 제출 기한은 항상 미리 해야 해.,당위적 사고
과제 제출 기한은 항상 집중해야 해.,당위적 사고
팀 프로젝트는 반드시 연습해야 해.,당위적 사고
숙제는 무조건 공부해야 해.,당위적 사고
토론은 반드시 규칙을 지켜야 해.,당위적 사고
레포트 형식은 항상 집중해야 해.,당위적 사고
강의 노트는 반드시 이해해야 해.,당위적 사고
학점 관리는 무조건 출석해야 해.,당위적 사고
중간고사는 무조건 정리해야 해.,당위적 사고
축하 메시지는 반드시 의리를 지켜야 해.,당위적 사고
사랑 표현은 항상 따뜻해야 해.,당위적 사고
인사말은 무조건 연락해야 해.,당위적 사고
사회생활에서는 반드시 칭찬해야 해.,당위적 사고
갈등 해결은 무조건 예의가 있어야 해.,당위적 사고
경청은 반드시 성실해야 해.,당위적 사고
선물은 무조건 지켜야 해.,당위적 사고
도움 요청은 항상 솔직해야 해.,당위적 사고
관심 표현은 무조건 이야기를 들어줘야 해.,당위적 사고
대화는 무조건 인정해야 해.,당위적 사고
도움 요청은 항상 웃어야 해.,당위적 사고
기념일은 항상 포용해야 해.,당위적 사고
동료에게는 무조건 연락해야 해.,당위적 사고
연락은 항상 솔직해야 해.,당위적 사고
기념일은 무조건 인정해야 해.,당위적 사고
가족 행사에는 반드시 공유해야 해.,당위적 사고
인간관계에서는 항상 따뜻해야 해.,당위적 사고
사과는 무조건 시간을 지켜야 해.,당위적 사고
함께 노는 것은 무조건 감사해야 해.,당위적 사고
축하 메시지는 반드시 약속을 지켜야 해.,당위적 사고
부탁은 항상 듣고 있어야 해.,당위적 사고
연애에서는 무조건 지켜야 해.,당위적 사고
감사 인사는 항상 응원해야 해.,당위적 사고
축하 메시지는 항상 배려해야 해.,당위적 사고
만남 약속은 반드시 신뢰해야 해.,당위적 사고
거절은 무조건 감사해야 해.,당위적 사고
친구 생일에는 항상 따뜻해야 해.,당위적 사고
갈등 해결은 무조건 감사해야 해.,당위적 사고
헤어질 때는 무조건 예의가 있어야 해.,당위적 사고
부탁은 항상 솔직해야 해.,당위적 사고
대화는 무조건 지켜야 해.,당위적 사고
인사말은 반드시 약속을 지켜야 해.,당위적 사고
농담은 무조건 기념해야 해.,당위적 사고
인간관계에서는 무조건 연락해야 해.,당위적 사고
사과는 항상 따뜻해야 해.,당위적 사고
의견 표현은 항상 듣고 있어야 해.,당위적 사고
대화를 나눌 때는 반드시 사과해야 해.,당위적 사고
가족에게는 무조건 지켜야 해.,당위적 사고
연락은 반드시 공유해야 해.,당위적 사고
경청은 반드시 사과해야 해.,당위적 사고
헤어질 때는 반드시 신뢰해야 해.,당위적 사고
인간관계에서는 항상 먼저 해야 해.,당위적 사고
동료에게는 반드시 축하해야 해.,당위적 사고
이해는 무조건 지켜야 해.,당위적 사고
함께 노는 것은 반드시 성실해야 해.,당위적 사고
중요한 이야기는 항상 먼저 해야 해.,당위적 사고
연애에서는 반드시 축하해야 해.,당위적 사고
함께 여행할 때는 항상 응원해야 해.,당위적 사고
존중은 반드시 축하해야 해.,당위적 사고
헤어질 때는 반드시 칭찬해야 해.,당위적 사고
메시지 답장은 무조건 인정해야 해.,당위적 사고
